ID,Answer,IsCover
1,0,false
2,2,false
3,2,true
4,0,true
5,0,false
6,0,false
7,0,false
8,2,false
9,0,false
10,0,false
11,0,false
12,0,false
13,3,false
14,0,false
15,0,false
16,0,false
17,0,false
18,0,false
19,0,false
20,0,false
21,1,false
22,0,false
23,0,false
24,0,true
25,0,false
26,1,false
27,0,false
28,0,false
29,2,false
30,1,false
31,0,false
32,0,true
33,0,false
34,0,false
35,0,true
36,0,false
37,1,false
38,3,false
39,2,false
40,1,false
41,3,false
42,0,false
43,0,false
44,0,false
45,0,false
46,2,false
47,0,false
48,0,false
49,1,true
50,2,false
51,3,false
52,0,false
53,1,false
54,3,false
55,0,false
56,2,false
57,0,false
58,1,false
59,0,false
60,3,false
61,1,false
62,0,false
63,3,false
64,0,false
65,0,true
66,1,false
67,2,false
68,0,false
69,0,false
70,1,true
71,2,false
72,3,false
73,2,true
74,0,false
75,3,true
76,1,false
77,1,false
78,1,false
79,0,false
80,0,false
81,1,false
82,0,false
83,0,false
84,2,false
85,0,false
86,0,false
87,1,false
88,0,false
89,0,false
90,1,false
91,1,true
92,3,false
93,1,false
94,3,false
95,1,false
96,0,false
97,1,false
98,1,false
99,1,false
100,0,false
101,1,false
102,0,false
103,2,false
104,1,false
105,0,false
106,0,false
107,0,false
108,0,false
109,0,true
110,0,false
111,0,false
112,1,false
113,1,false
114,3,false
115,0,false
116,2,false
117,2,false
118,1,false
119,0,false
120,1,false
121,2,false
122,0,false
123,0,false
124,1,false
125,2,false
126,0,false
127,0,false
128,1,false
129,2,false
130,1,false
131,0,false
132,2,false
133,1,false
134,1,false
135,1,false
136,0,false
137,3,false
138,0,false
139,0,false
140,1,false
141,0,false
142,0,false
143,0,false
144,0,false
145,2,false
146,2,false
147,1,false
148,3,false
149,0,false
150,0,false
151,1,false
152,0,false
153,0,false
154,0,false
155,0,false
156,2,false
157,2,false
158,0,false
159,0,false
160,0,false
161,1,false
162,0,false
163,0,false
164,0,false
165,0,false
166,0,false
167,0,false
168,0,false
169,0,false
170,2,false
171,0,false
172,0,false
173,0,false
174,0,false
175,0,false
176,0,false
177,3,true
178,3,false
179,2,false
180,2,false
181,0,false
182,1,false
183,2,false
184,0,false
185,0,false
186,0,false
187,0,false
188,1,true
189,0,false
190,2,false
191,0,false
192,0,false
193,3,true
194,1,false
195,1,false
196,2,false
197,0,false
198,1,false
199,3,false
200,0,false
201,0,false
202,1,false
203,0,false
204,0,false
205,1,false
206,0,false
207,1,false
208,1,false
209,3,false
210,0,false
211,1,false
212,0,false
213,0,false
214,0,false
215,0,false
216,0,false
217,2,false
218,2,false
219,1,false
220,0,false
221,1,false
222,0,false
223,0,false
224,3,false
225,0,false
226,0,false
227,3,true
228,0,false
229,3,false
230,0,false
231,2,false
232,0,false
233,0,false
234,0,false
235,1,false
236,1,false
237,0,true
238,1,false
239,0,false
240,2,false
241,2,false
242,0,true
243,0,false
244,0,false
245,0,false
246,2,false
247,0,false
248,0,false
249,0,false
250,3,false
251,0,false
252,2,true
253,1,false
254,0,false
255,1,false
256,3,false
257,1,false
258,2,false
259,0,false
260,0,false
261,0,false
262,0,false
263,0,false
264,0,false
265,1,true
266,3,false
267,0,false
268,0,false
269,0,false
270,1,false
271,0,false
272,0,false
273,1,false
274,2,false
275,0,true
276,2,false
277,0,false
278,2,false
279,0,false
280,2,true
