ID,Answer,IsCover
1,0,true
2,2,true
3,2,true
4,0,true
5,0,true
6,0,true
7,0,true
8,0,true
9,0,true
10,2,true
11,0,true
12,0,true
13,3,true
14,0,true
15,0,true
16,0,true
17,0,true
18,0,true
19,2,true
20,1,true
21,0,true
22,0,true
23,0,true
24,3,true
25,0,true
26,0,true
27,0,true
28,0,true
29,0,true
30,1,true
31,0,true
32,0,true
33,0,true
34,1,true
35,0,true
36,0,true
37,1,true
38,0,true
39,0,true
40,0,false
41,0,true
42,0,true
43,0,true
44,0,true
45,0,true
46,0,true
47,0,true
48,0,true
49,0,true
50,0,true
51,3,true
52,0,true
53,0,true
54,0,true
55,0,true
56,2,true
57,0,true
58,1,false
59,0,true
60,3,false
61,1,true
62,0,true
63,0,true
64,0,true
65,0,true
66,1,true
67,0,true
68,0,true
69,0,true
70,0,true
71,0,true
72,0,true
73,0,true
74,0,true
75,0,true
76,0,true
77,0,true
78,0,true
79,0,true
80,0,true
81,1,true
82,0,true
83,0,true
84,0,true
85,0,true
86,0,true
87,1,true
88,0,true
89,0,true
90,1,true
91,0,true
92,0,true
93,0,true
94,0,true
95,0,true
96,0,true
97,0,true
98,0,false
99,0,false
100,0,true
101,1,true
102,0,true
103,0,true
104,0,true
105,0,true
106,0,true
107,0,true
108,0,true
109,0,true
110,0,true
111,0,true
112,0,true
113,0,true
114,1,true
115,0,true
116,0,true
117,0,false
118,0,true
119,0,true
120,0,false
121,1,true
122,0,true
123,0,true
124,0,false
125,1,true
126,0,true
127,0,true
128,0,true
129,2,true
130,3,true
131,0,true
132,0,false
133,0,true
134,0,true
135,0,true
136,3,true
137,0,true
138,0,true
139,0,true
140,0,true
141,0,true
142,0,true
143,0,true
144,0,true
145,0,true
146,0,true
147,0,true
148,0,true
149,0,false
150,0,true
151,1,true
152,0,true
153,2,true
154,0,false
155,0,false
156,2,true
157,0,true
158,0,false
159,0,true
160,0,true
161,2,false
162,0,true
163,0,true
164,0,true
165,0,true
166,0,true
167,0,true
168,0,true
169,0,true
170,0,true
171,0,true
172,0,true
173,0,true
174,0,true
175,0,true
176,0,true
177,0,true
178,0,true
179,0,true
180,0,false
181,0,true
182,0,true
183,0,true
184,0,true
185,0,true
186,0,false
187,0,true
188,0,true
189,0,true
190,0,true
191,0,true
192,0,true
193,1,true
194,0,true
195,0,true
196,0,true
197,0,true
198,1,true
199,3,true
200,0,true
201,0,true
202,0,true
203,0,false
204,0,true
205,0,true
206,0,true
207,0,true
208,0,true
209,0,true
210,0,true
211,0,true
212,0,true
213,2,true
214,0,true
215,0,true
216,0,true
217,0,true
218,0,true
219,1,true
220,0,true
221,0,true
222,0,true
223,0,true
224,0,true
225,0,true
226,0,true
227,0,true
228,0,false
229,0,true
230,0,true
231,1,true
232,0,true
233,0,true
234,0,true
235,0,true
236,0,true
237,0,true
238,0,true
239,0,true
240,2,true
241,2,true
242,0,true
243,0,false
244,0,true
245,0,true
246,2,true
247,0,true
248,0,true
249,0,true
250,0,true
251,0,true
252,0,true
253,0,true
254,0,true
255,0,true
256,0,true
257,0,true
258,0,true
259,0,true
260,0,true
261,0,true
262,0,true
263,1,true
264,0,true
265,0,true
266,0,true
267,0,true
268,0,true
269,0,true
270,0,true
271,0,true
272,2,true
273,0,true
274,0,true
275,0,true
276,2,true
277,3,true
278,2,true
279,0,true
280,2,true
281,0,true
282,0,true
283,0,true
284,0,true
285,0,true
286,0,true
287,0,true
288,0,true
289,0,true
290,0,true
291,0,true
292,0,true
293,0,true
294,0,true
295,1,true
296,0,true
297,0,true
298,2,true
299,0,true
300,0,true
301,0,false
302,0,true
303,0,true
304,0,true
305,0,true
306,0,true
307,0,true
308,0,true
309,0,true
310,0,true
311,0,true
312,0,true
313,0,false
314,0,true
315,0,true
316,0,false
317,2,true
318,0,true
319,0,true
320,0,false
321,0,true
322,0,true
323,0,true
324,0,true
325,0,true
326,0,true
327,0,true
328,0,true
329,0,true
330,0,true
331,0,true
332,0,true
333,0,true
334,1,true
335,0,true
336,0,true
337,0,true
338,0,true
339,0,true
340,0,false
341,0,true
342,1,true
343,0,true
344,0,true
345,0,true
346,2,true
347,0,true
348,0,true
349,0,true
350,0,true
351,0,true
352,1,true
353,0,true
354,2,true
355,0,true
356,0,true
357,2,true
358,0,false
359,0,true
360,0,true
361,0,true
362,0,true
363,0,true
364,0,true
365,0,true
366,2,true
367,0,true
368,0,true
369,0,false
370,0,true
371,0,true
372,0,true
373,1,true
374,0,true
375,0,true
376,2,false
377,0,true
378,0,true
379,1,true
380,1,true
381,0,true
382,0,true
383,0,true
384,0,true
385,0,true
386,0,true
387,0,true
388,0,true
389,0,true
390,0,true
391,0,true
392,0,false
393,0,true
394,0,true
395,0,true
396,0,true
397,2,true
398,1,true
399,0,true
400,0,false
401,0,true
402,0,true
403,0,true
404,0,true
405,0,true
406,0,true
407,0,true
408,0,true
409,0,true
410,0,true
411,0,true
412,0,true
413,0,true
414,0,true
415,0,true
416,0,false
417,0,true
418,0,true
419,0,false
420,0,true
421,0,true
422,0,true
423,0,true
424,0,true
425,1,true
426,0,true
427,0,true
428,0,true
429,0,true
430,0,true
431,0,true
432,0,true
433,1,true
434,0,true
435,0,true
436,2,true
437,0,true
438,0,true
439,0,true
440,0,false
441,0,true
442,0,true
443,0,false
444,0,true
445,0,true
446,0,true
447,2,true
448,0,true
449,0,true
450,0,true
451,0,false
452,0,true
453,0,true
454,0,true
455,0,true
456,0,true
457,0,true
458,0,true
459,0,true
460,0,true
461,0,true
462,0,true
463,0,true
464,0,true
465,0,true
466,0,false
467,0,true
468,0,true
469,0,true
470,0,true
471,0,true
472,0,true
473,0,true
474,0,true
475,0,true
476,0,true
477,1,true
478,0,true
479,0,true
480,1,true
481,0,true
482,0,true
483,2,true
484,0,true
485,0,true
486,3,true
487,0,true
488,0,true
489,0,true
490,0,true
491,0,true
492,0,true
493,0,true
494,0,true
495,0,true
496,0,true
