ID,Answer,IsCover
1,2,true
2,0,true
3,0,true
4,0,true
5,0,true
6,0,true
7,3,true
8,0,true
9,0,true
10,0,true
11,0,true
12,0,true
13,3,true
14,0,true
15,0,true
16,0,true
17,0,true
18,0,true
19,0,true
20,0,true
21,0,true
22,0,true
23,0,true
24,0,true
25,0,true
26,0,true
27,2,true
28,1,true
29,0,true
30,0,true
31,0,false
32,0,true
33,0,true
34,0,true
35,0,true
36,0,true
37,0,true
38,0,false
39,1,false
40,0,false
41,0,true
42,1,true
43,0,true
44,0,true
45,2,true
46,0,true
47,0,true
48,0,true
49,0,true
50,1,true
51,0,true
52,0,true
53,0,true
54,0,true
55,0,true
56,0,true
57,0,true
58,0,true
59,0,true
60,0,true
61,1,true
62,0,true
63,0,true
64,0,true
65,0,true
66,2,true
67,0,true
68,0,true
69,0,true
70,0,true
71,0,true
72,0,true
73,0,false
74,3,true
75,0,true
76,0,true
77,3,true
78,0,true
79,0,true
80,0,true
81,0,true
82,1,true
83,0,true
84,1,true
85,0,true
86,0,true
87,0,true
88,2,true
89,2,true
90,2,true
91,0,true
92,0,true
93,0,false
94,1,false
95,1,true
96,0,true
97,0,true
98,0,true
99,0,true
100,0,true
101,0,true
102,0,true
103,2,true
104,0,true
105,0,true
106,2,true
107,0,true
108,1,true
109,0,true
110,0,true
111,0,true
112,0,true
113,3,true
114,0,true
115,0,true
116,0,true
117,0,true
118,0,false
119,0,true
120,0,true
121,1,true
122,0,true
123,0,true
124,0,true
125,0,true
126,0,true
127,0,true
128,0,true
129,0,true
130,2,true
131,1,true
132,0,true
133,0,true
134,3,true
135,0,true
136,0,true
137,0,false
138,0,true
139,0,true
140,0,true
141,0,true
142,0,true
143,0,true
144,0,true
145,0,true
146,0,true
147,0,true
148,0,true
149,0,true
150,1,true
151,2,true
152,0,true
153,0,true
154,0,true
155,0,true
156,0,true
157,0,true
158,0,true
159,0,true
160,0,true
161,3,true
162,0,true
163,0,true
164,0,true
165,0,true
166,0,true
167,0,true
168,0,true
169,0,true
170,0,true
171,3,true
172,0,true
173,0,true
174,0,true
175,0,true
176,0,true
177,0,true
178,0,true
179,0,true
180,0,true
181,2,true
182,0,true
183,0,true
184,0,true
185,0,true
186,3,true
187,0,true
188,0,true
189,0,true
190,2,true
191,0,true
192,0,true
193,0,true
194,0,true
195,0,true
196,0,true
197,0,true
198,0,true
199,0,true
200,0,true
201,0,true
202,0,true
203,1,true
204,0,true
205,0,true
206,0,true
207,0,true
208,0,false
209,1,true
210,0,true
211,0,true
212,0,true
213,0,true
214,0,true
215,2,true
216,0,true
217,0,true
218,0,true
219,0,true
220,0,true
221,0,true
222,0,true
223,2,true
224,0,true
225,2,true
226,3,true
227,1,true
228,0,true
229,0,true
230,0,true
231,0,false
232,0,true
233,0,true
234,0,true
235,0,true
236,0,true
237,0,true
238,0,true
239,0,true
240,0,true
241,0,true
242,0,true
243,0,true
244,1,true
245,2,true
246,0,true
247,0,true
248,1,true
249,1,true
250,0,true
251,0,true
252,0,true
253,0,true
254,0,true
255,0,false
256,0,true
257,0,true
258,0,true
259,0,true
260,0,true
261,0,true
262,0,true
263,0,true
264,0,true
265,0,true
266,0,true
267,0,true
268,2,true
269,0,true
270,0,true
271,0,true
272,0,true
273,0,false
274,0,true
275,0,true
276,0,true
277,0,true
278,0,true
279,0,true
280,1,false
281,0,true
282,0,true
283,1,true
284,3,true
285,0,true
286,0,true
287,0,true
288,0,true
289,0,true
290,0,true
291,0,true
292,0,true
293,0,true
294,1,false
295,0,true
296,0,true
297,0,true
298,2,true
299,0,true
300,0,true
301,0,true
302,0,true
303,1,true
304,0,true
305,0,true
306,2,true
307,0,true
308,1,true
309,0,true
310,0,true
311,1,false
312,0,true
313,0,true
314,0,true
315,0,true
316,0,true
317,1,true
318,1,true
319,0,true
320,0,true
321,0,true
322,0,true
323,0,true
324,0,true
325,0,true
326,0,true
327,2,true
328,0,true
329,0,true
330,1,true
331,0,true
332,0,true
333,0,true
334,0,true
335,0,true
336,0,false
337,0,true
338,0,true
339,0,true
340,0,true
341,0,true
342,0,false
343,1,true
344,0,true
345,0,true
346,2,true
347,0,true
348,0,true
349,0,true
350,1,true
351,0,true
352,0,true
353,3,true
354,3,true
355,0,true
356,0,true
357,0,true
358,0,true
359,0,true
360,0,true
361,3,true
362,0,true
363,0,true
364,0,true
365,0,true
366,0,true
367,0,true
368,1,true
369,0,true
370,2,true
371,1,true
372,0,true
373,0,true
374,0,true
375,0,true
376,0,true
377,2,true
378,0,true
379,0,true
380,0,true
381,0,false
382,0,true
383,0,true
384,0,true
385,0,true
386,2,true
387,0,true
388,1,true
389,0,true
390,0,true
391,0,true
392,0,true
393,0,true
394,0,true
395,0,true
396,0,true
397,1,false
398,0,true
399,0,true
400,1,false
401,0,true
402,0,true
403,0,true
404,2,true
405,0,true
406,1,true
407,0,true
408,0,true
409,1,true
410,0,false
411,0,true
412,0,true
413,0,true
414,0,true
415,2,true
416,2,true
417,0,true
418,1,true
419,0,true
420,0,true
421,0,true
422,0,true
423,0,true
424,0,true
425,0,true
426,0,true
427,0,true
428,0,true
429,0,true
430,1,true
431,1,true
432,0,true
433,0,true
434,0,true
435,0,false
436,0,true
437,0,false
438,0,true
439,0,true
440,0,true
441,0,true
442,0,true
443,1,false
444,0,true
445,0,true
446,0,true
447,0,true
448,0,true
449,1,true
450,0,true
451,1,true
452,0,true
453,0,false
454,0,true
455,0,true
456,0,true
457,2,true
458,0,true
459,0,true
460,0,true
