ID,Answer,IsCover
1,2,true
2,0,false
3,1,false
4,3,false
5,3,false
6,1,false
7,3,false
8,0,false
9,0,false
10,0,false
11,1,false
12,2,false
13,3,false
14,3,false
15,0,false
16,1,false
17,1,false
18,0,false
19,3,false
20,3,true
21,3,false
22,0,true
23,1,false
24,3,false
25,2,false
26,1,false
27,3,false
28,1,false
29,0,false
30,3,false
31,3,false
32,0,false
33,1,false
34,2,false
35,1,false
36,0,false
37,2,false
38,3,false
39,3,false
40,3,false
41,0,false
42,1,true
43,1,true
44,3,false
45,2,true
46,0,false
47,0,false
48,3,true
49,3,false
50,0,false
51,1,false
52,3,false
53,2,false
54,3,false
55,0,false
56,2,true
57,3,true
58,0,true
59,2,false
60,0,false
61,3,true
62,1,true
63,2,false
64,0,false
65,3,false
66,2,false
67,0,false
68,1,false
69,2,false
70,0,true
71,0,false
72,1,false
73,1,false
74,3,false
75,2,true
76,2,true
77,2,true
78,3,false
79,0,false
80,2,true
81,1,false
82,0,true
83,1,false
84,1,false
85,2,false
86,3,true
87,0,false
88,3,false
89,2,false
90,2,false
91,1,false
92,0,false
93,1,false
94,1,false
95,1,false
96,2,true
97,2,false
98,2,false
99,0,false
100,2,false
101,3,true
102,1,false
103,2,false
104,1,false
105,2,true
106,2,false
107,2,true
108,2,false
109,0,false
110,2,false
111,0,false
112,3,false
113,3,false
114,2,false
115,3,false
116,0,false
117,0,false
118,0,false
119,0,true
120,2,false
121,2,true
122,3,false
123,2,false
124,3,false
125,2,true
126,0,false
127,2,false
128,1,false
129,0,false
130,0,true
131,0,false
132,1,true
133,3,false
134,1,false
135,0,false
136,2,false
137,0,false
138,0,false
139,0,false
140,1,false
141,1,false
142,1,false
143,1,false
144,1,false
145,3,true
146,2,false
147,2,true
148,2,false
149,2,true
150,2,false
151,2,false
152,0,false
153,3,false
154,3,false
155,1,false
156,2,false
157,0,false
158,0,false
159,2,true
160,2,false
161,2,false
162,2,true
163,3,true
164,0,false
165,0,true
166,0,true
167,2,false
168,0,true
169,1,false
170,0,false
171,1,false
172,1,false
173,1,false
174,0,false
175,1,false
176,0,false
177,2,false
178,0,false
179,0,false
180,0,false
181,1,false
182,1,true
183,0,true
184,0,false
185,1,false
186,3,false
187,3,false
188,2,true
189,1,true
190,1,false
191,2,false
192,2,false
193,0,false
194,3,false
195,0,false
196,1,false
197,1,false
198,1,false
199,1,false
200,0,false
201,0,false
202,1,false
203,0,true
204,3,true
205,1,true
206,3,false
207,3,false
208,2,false
209,2,false
210,3,false
211,2,false
212,2,true
213,3,false
214,0,false
215,2,false
216,0,false
217,2,false
218,3,false
219,0,false
220,1,true
221,3,false
222,1,true
223,3,false
224,0,true
225,2,true
226,3,false
227,1,true
228,0,true
229,3,false
230,0,true
231,0,false
232,1,true
233,3,true
234,1,false
235,0,false
236,0,false
237,1,false
238,3,false
239,1,false
240,0,false
241,0,false
242,1,false
243,2,false
244,0,true
245,3,false
246,2,false
247,0,false
248,1,false
249,1,false
250,3,false
251,0,false
252,3,true
253,3,false
254,3,false
255,2,false
256,2,false
257,0,false
258,0,false
259,3,false
260,1,false
261,0,true
262,2,true
263,0,true
264,0,false
265,3,false
266,1,true
267,1,true
268,0,false
269,1,false
270,1,false
271,2,false
272,3,false
273,2,false
274,1,false
275,0,true
276,1,false
277,2,false
278,0,false
279,0,false
280,3,false
281,1,false
282,2,true
283,2,false
284,1,false
285,2,false
286,0,false
287,0,false
288,1,true
289,3,false
290,0,false
291,3,false
292,0,true
293,2,false
294,1,false
295,0,true
296,1,false
297,3,false
298,0,false
299,0,true
300,2,true
301,3,false
302,0,false
303,1,false
304,2,false
305,3,false
306,2,true
307,1,false
308,3,false
309,2,false
310,1,false
311,1,false
312,1,false
313,1,true
314,0,false
315,0,false
316,2,false
317,2,false
318,0,true
319,0,false
320,0,false
321,0,false
322,2,true
323,3,false
324,2,false
325,3,true
326,1,true
327,0,false
328,2,false
329,0,false
330,3,true
331,1,false
332,1,false
333,0,false
334,3,true
335,2,false
336,0,false
337,0,true
338,0,true
339,0,false
340,0,true
341,1,false
342,1,false
343,1,false
344,2,true
345,0,false
346,1,false
347,2,false
348,2,false
349,3,true
350,1,false
351,3,false
352,3,true
353,3,true
354,3,false
355,0,false
356,1,true
357,3,false
358,3,false
359,2,false
360,0,false
361,0,false
362,3,false
363,0,false
364,3,false
365,0,false
366,0,false
367,0,false
368,1,false
369,1,false
370,3,false
371,1,false
372,2,false
373,3,false
374,1,false
375,0,false
376,0,false
377,2,false
378,0,true
379,0,true
380,0,true
381,3,false
382,2,false
383,1,false
384,2,false
385,0,false
386,0,false
387,2,false
388,1,false
389,3,false
390,1,false
391,0,false
392,1,false
393,2,false
394,2,true
395,2,false
396,2,true
397,3,false
398,0,false
399,2,false
400,0,false
401,3,false
402,0,false
403,1,false
404,2,true
405,3,true
406,1,false
407,3,false
408,0,false
409,2,false
410,2,false
411,2,false
412,3,true
413,1,false
414,3,false
415,2,false
416,2,true
417,2,false
418,1,false
419,2,false
420,1,false
421,0,true
422,1,true
423,0,false
424,1,false
425,2,true
426,0,false
427,0,false
428,2,false
429,1,false
430,0,false
431,1,false
432,3,true
433,0,false
434,2,false
435,0,false
436,2,false
437,0,false
438,0,false
439,0,true
440,0,false
441,2,true
442,2,true
443,0,false
444,0,false
445,0,true
446,0,false
447,1,false
448,0,false
449,3,true
450,2,true
451,1,false
452,3,false
453,0,false
454,0,false
455,0,false
456,1,false
457,0,true
458,1,true
459,3,false
460,2,false
