ID,Answer,IsCover
1,3,true
2,0,true
3,3,true
4,3,true
5,2,false
6,1,true
7,0,false
8,2,true
9,0,true
10,1,false
11,0,true
12,0,false
13,2,false
14,3,false
15,2,false
16,0,true
17,0,false
18,0,false
19,2,false
20,0,false
21,0,false
22,1,false
23,1,false
24,2,false
25,0,false
26,1,false
27,2,false
28,2,false
29,1,false
30,2,false
31,2,false
32,2,false
33,3,false
34,2,false
35,1,false
36,1,true
37,0,false
38,3,false
39,0,false
40,1,false
41,2,false
42,3,false
43,3,false
44,2,true
45,0,false
46,3,false
47,0,true
48,2,false
49,2,false
50,2,true
51,1,false
52,0,false
53,0,true
54,0,false
55,3,false
56,2,false
57,2,true
58,0,false
59,1,false
60,0,false
61,2,false
62,2,false
63,3,false
64,3,false
65,3,false
66,1,false
67,2,false
68,3,false
69,0,false
70,3,false
71,0,false
72,3,false
73,1,false
74,1,false
75,0,false
76,0,false
77,0,false
78,3,false
79,1,false
80,0,false
81,3,true
82,2,false
83,3,false
84,0,true
85,0,false
86,0,false
87,0,false
88,3,false
89,3,false
90,0,true
91,1,false
92,3,false
93,3,false
94,2,false
95,0,false
96,1,true
97,0,false
98,2,false
99,0,false
100,1,false
101,0,false
102,0,false
103,2,false
104,3,false
105,1,false
106,0,true
107,2,true
108,2,false
109,0,false
110,0,false
111,0,false
112,0,false
113,0,false
114,2,true
115,0,true
116,0,false
117,2,false
118,0,false
119,2,true
120,3,false
121,1,false
122,1,false
123,0,false
124,3,false
125,2,false
126,1,false
127,0,true
128,0,true
129,0,false
130,3,false
131,1,false
132,3,false
133,1,false
134,2,false
135,3,false
136,2,true
137,3,true
138,0,false
139,3,false
140,0,false
141,3,false
142,1,false
143,3,true
144,0,false
145,1,false
146,1,true
147,0,true
148,3,true
149,0,false
150,0,false
151,2,false
152,2,false
153,1,false
154,2,false
155,3,false
156,0,false
157,1,false
158,3,false
159,0,false
160,1,false
161,0,false
162,1,true
163,1,false
164,3,false
165,0,false
166,0,false
167,1,false
168,2,false
169,1,false
170,2,false
171,2,false
172,3,false
173,1,false
174,0,false
175,0,false
176,1,false
177,1,false
178,1,false
179,0,false
180,0,false
181,2,false
182,0,false
183,3,false
184,0,false
185,1,false
186,0,true
187,3,true
188,1,false
189,1,false
190,0,false
191,0,false
192,0,false
193,0,false
194,3,false
195,1,false
196,1,false
197,2,false
198,3,true
199,0,true
200,3,false
201,3,false
202,1,true
203,1,false
204,2,false
205,3,false
206,0,false
207,0,true
208,0,false
209,0,false
210,3,false
211,3,false
212,2,true
213,3,false
214,3,true
215,0,false
216,0,false
217,1,false
218,0,false
219,0,true
220,1,false
221,0,false
222,0,false
223,1,false
224,0,true
225,0,false
226,3,false
227,2,false
228,3,false
229,2,false
230,3,true
231,1,false
232,1,false
233,2,false
234,0,true
235,2,false
236,3,false
237,0,true
238,1,false
239,0,false
240,0,false
241,1,false
242,2,false
243,0,true
244,1,false
245,1,false
246,1,false
247,3,false
248,2,false
249,3,false
250,3,true
251,1,false
252,1,false
253,2,false
254,2,false
255,2,false
256,2,false
257,3,false
258,2,false
259,0,false
260,3,false
261,3,false
262,3,true
263,0,false
264,2,false
265,1,false
266,1,false
267,1,false
268,1,true
269,0,false
270,3,false
271,0,false
272,0,false
273,0,false
274,2,true
275,0,false
276,0,false
277,0,true
278,2,false
279,0,false
280,3,false
281,0,false
282,1,false
283,1,true
284,1,true
285,2,false
286,0,false
287,1,true
288,1,false
289,3,false
290,0,false
291,3,false
292,2,false
293,3,false
294,1,false
295,1,false
296,1,false
297,3,false
298,2,true
299,1,true
300,0,false
301,3,false
302,2,false
303,2,true
304,3,false
305,2,false
306,2,true
307,2,false
308,2,false
309,2,false
310,0,false
311,1,false
312,2,false
313,3,false
314,2,false
315,3,false
316,1,false
317,3,false
318,0,false
319,0,false
320,0,false
321,0,false
322,1,false
323,0,false
324,0,true
325,3,true
326,0,false
327,0,false
328,2,true
329,3,false
330,3,true
331,1,false
332,2,true
333,0,false
334,3,false
335,0,false
336,2,false
337,1,false
338,0,false
339,0,false
340,2,false
341,0,false
342,1,false
343,3,false
344,1,false
345,0,false
346,1,false
347,3,false
348,2,true
349,1,false
350,1,false
351,0,false
352,0,false
353,0,false
354,0,false
355,0,false
356,2,false
357,1,false
358,3,false
359,1,false
360,1,false
361,3,true
362,3,true
363,3,false
364,3,false
365,2,true
366,2,false
367,1,true
368,3,false
369,2,false
370,0,false
371,0,true
372,0,false
373,2,false
374,1,true
375,2,false
376,0,true
377,2,false
378,0,false
379,1,false
380,1,false
381,0,false
382,1,false
383,2,true
384,1,true
385,1,false
386,2,false
387,2,false
388,1,true
389,0,false
390,2,true
391,2,true
392,1,true
393,3,false
394,2,false
395,2,false
396,1,false
397,0,false
398,1,false
399,2,false
400,1,false
401,0,false
402,2,false
403,2,false
404,1,false
405,0,false
406,2,false
407,1,false
408,1,true
409,3,false
410,3,false
411,0,false
412,1,false
413,0,false
414,0,false
415,0,false
416,1,false
417,3,true
418,2,false
419,0,false
420,0,false
421,3,false
422,0,false
423,3,false
424,2,false
425,1,true
426,2,true
427,3,false
