ID,Answer,IsCover
1,1,false
2,0,false
3,3,false
4,3,false
5,0,false
6,3,false
7,0,false
8,1,false
9,1,false
10,0,false
11,0,false
12,0,false
13,1,false
14,0,false
15,0,false
16,2,false
17,2,false
18,0,false
19,2,false
20,0,false
21,1,false
22,0,false
23,1,false
24,3,false
25,0,false
26,1,false
27,2,false
28,0,false
29,1,false
30,0,false
31,2,false
32,2,false
33,3,false
34,0,false
35,0,false
36,1,false
37,0,false
38,0,false
39,0,false
40,1,false
41,2,false
42,3,false
43,2,false
44,0,false
45,1,false
46,3,false
47,0,false
48,2,false
49,0,false
50,3,false
51,1,false
52,0,false
53,0,false
54,0,false
55,0,false
56,1,false
57,2,false
58,2,false
59,1,false
60,0,false
61,1,false
62,2,false
63,3,false
64,0,false
65,1,false
66,1,false
67,0,false
68,3,false
69,0,false
70,3,false
71,0,false
72,3,false
73,1,false
74,1,false
75,0,false
76,0,false
77,0,false
78,2,false
79,1,false
80,0,false
81,3,false
82,3,false
83,3,false
84,0,false
85,0,false
86,0,false
87,3,false
88,1,false
89,3,false
90,0,false
91,0,false
92,3,false
93,3,false
94,1,false
95,0,false
96,1,false
97,0,false
98,2,false
99,0,false
100,1,false
101,0,false
102,0,false
103,0,false
104,3,false
105,2,false
106,0,false
107,2,false
108,3,false
109,0,false
110,0,false
111,0,false
112,0,false
113,0,false
114,2,false
115,0,false
116,0,false
117,0,false
118,0,false
119,0,false
120,3,false
121,1,false
122,0,false
123,0,false
124,3,false
125,2,false
126,0,false
127,1,false
128,0,false
129,0,false
130,3,false
131,1,false
132,1,false
133,1,false
134,0,false
135,0,false
136,2,false
137,3,false
138,0,false
139,1,false
140,0,false
141,3,false
142,0,false
143,3,false
144,0,false
145,1,false
146,1,false
147,2,false
148,2,false
149,0,false
150,2,false
151,1,false
152,2,false
153,2,false
154,2,false
155,0,false
156,0,false
157,1,false
158,2,false
159,0,false
160,0,false
161,0,false
162,1,false
163,1,false
164,3,false
165,0,false
166,0,false
167,1,false
168,2,false
169,1,false
170,0,false
171,1,false
172,0,false
173,0,false
174,0,false
175,0,false
176,1,false
177,1,false
178,0,false
179,0,false
180,0,false
