ID,Answer,IsCover
1,3,false
2,2,false
3,2,false
4,2,false
5,2,false
6,0,false
7,3,false
8,1,false
9,0,false
10,2,false
11,0,false
12,2,false
13,3,false
14,2,false
15,0,false
16,2,false
17,2,false
18,0,false
19,2,false
20,1,false
21,2,false
22,1,false
23,0,false
24,3,false
25,2,false
26,0,false
27,0,false
28,2,false
29,0,false
30,3,false
31,1,false
32,0,false
33,0,false
34,1,false
35,0,false
36,0,false
37,1,false
38,0,false
39,0,false
40,1,false
41,0,false
42,0,false
43,0,false
44,3,false
45,0,false
46,2,false
47,0,false
48,0,false
49,1,false
50,0,false
51,3,false
52,1,false
53,2,false
54,3,false
55,0,false
56,2,false
57,0,false
58,1,false
59,1,false
60,3,false
61,2,false
62,1,false
63,3,false
64,2,false
65,0,false
66,1,false
67,0,false
68,0,false
69,3,false
70,0,false
71,0,false
72,3,false
73,0,false
74,0,false
75,0,false
76,0,false
77,0,false
78,0,false
79,2,false
80,0,false
81,1,false
82,1,false
83,1,false
84,1,false
85,1,false
86,2,false
87,1,false
88,1,false
89,3,false
90,1,false
91,1,false
92,3,false
93,3,false
94,0,false
95,0,false
96,0,false
97,0,false
98,3,false
99,1,false
100,2,false
101,1,false
102,0,false
103,0,false
104,1,false
105,0,false
106,3,false
107,0,false
108,0,false
109,0,false
110,0,false
111,3,false
112,3,false
113,3,false
114,1,false
115,0,false
116,2,false
117,0,false
118,0,false
119,2,false
120,1,false
121,1,false
122,0,false
123,1,false
124,1,false
125,1,false
126,1,false
127,0,false
128,0,false
129,2,false
130,3,false
131,2,false
132,2,false
133,3,false
134,0,false
135,0,false
136,3,false
137,0,false
138,2,false
139,0,false
140,2,false
141,0,false
142,1,false
143,0,false
144,2,false
145,3,false
146,2,false
147,0,false
148,3,false
149,2,false
150,3,false
151,1,false
152,3,false
153,2,false
154,0,false
155,3,false
156,2,false
157,0,false
158,0,false
159,0,false
160,3,false
161,2,false
162,3,false
163,2,false
164,1,false
165,0,false
166,0,false
167,0,false
168,0,false
169,0,false
170,0,false
171,0,false
172,2,false
173,3,false
174,0,false
175,2,false
176,0,false
177,1,false
178,0,false
179,3,false
180,0,false
181,0,false
182,1,false
183,0,false
184,0,false
185,0,false
186,0,false
187,3,false
188,3,false
189,3,false
190,0,false
191,1,false
192,1,false
193,3,false
194,0,false
195,1,false
196,0,false
197,0,false
198,1,false
199,3,false
200,0,false
201,2,false
202,2,false
203,0,false
204,0,false
205,0,false
206,3,false
207,2,false
208,0,false
209,0,false
210,0,false
211,1,false
212,2,false
213,2,false
214,3,false
215,0,false
216,2,false
217,0,false
218,3,false
219,1,false
220,0,false
221,0,false
222,2,false
223,2,false
224,2,false
225,2,false
226,0,false
227,0,false
228,3,false
229,2,false
230,0,false
231,1,false
232,0,false
233,0,false
234,0,false
235,3,false
236,2,false
237,0,false
238,0,false
239,0,false
240,2,false
241,3,false
242,3,false
243,0,false
244,0,false
245,1,false
246,2,false
247,3,false
248,0,false
249,0,false
250,2,false
251,0,false
252,1,false
253,2,false
254,1,false
255,3,false
256,0,false
257,0,false
258,0,false
259,0,false
260,3,false
261,2,false
262,0,false
263,2,false
264,0,false
265,1,false
266,2,false
267,0,false
268,1,false
269,0,false
270,0,false
271,2,false
272,2,false
273,0,false
274,0,false
275,0,false
276,2,false
277,3,false
278,2,false
279,0,false
280,2,false
281,3,false
282,1,false
283,3,false
284,2,false
285,2,false
286,3,false
287,3,false
288,0,false
289,0,false
290,0,false
291,0,false
292,0,false
293,0,false
294,0,false
295,1,false
296,0,false
297,0,false
298,2,false
299,0,false
300,2,false
301,0,false
302,0,false
303,2,false
304,3,false
305,2,false
306,3,false
307,0,false
308,0,false
309,0,false
310,0,false
311,3,false
312,2,false
313,0,false
314,0,false
315,3,false
316,0,false
317,2,false
318,0,false
319,0,false
320,0,false
321,0,false
322,0,false
323,0,false
324,1,false
325,2,false
326,0,false
327,2,false
328,2,false
329,0,false
330,0,false
331,1,false
332,2,false
333,2,false
334,1,false
335,0,false
336,0,false
337,0,false
338,0,false
339,2,false
340,3,false
341,0,false
342,1,false
343,1,false
344,1,false
345,3,false
346,2,false
347,2,false
348,2,false
349,1,false
350,2,false
351,0,false
352,2,false
353,0,false
354,2,false
355,0,false
356,0,false
357,2,false
358,0,false
359,0,false
360,3,false
361,0,false
362,2,false
363,2,false
364,1,false
365,3,false
366,2,false
367,2,false
368,1,false
369,1,false
370,0,false
371,0,false
372,0,false
373,1,false
374,0,false
375,1,false
376,2,false
377,2,false
378,0,false
379,1,false
380,1,false
381,0,false
382,0,false
383,1,false
384,1,false
385,3,false
386,1,false
387,0,false
388,0,false
389,0,false
390,2,false
391,0,false
392,3,false
393,1,false
394,0,false
395,0,false
396,1,false
397,2,false
398,3,false
399,0,false
400,3,false
401,0,false
402,2,false
403,2,false
404,1,false
405,0,false
406,0,false
407,2,false
408,0,false
409,2,false
410,0,false
411,0,false
412,1,false
413,2,false
414,0,false
415,0,false
416,0,false
417,0,false
418,0,false
419,2,false
420,3,false
421,0,false
422,2,false
423,0,false
424,0,false
425,1,false
426,1,false
427,2,false
428,2,false
429,0,false
430,0,false
431,0,false
432,1,false
433,1,false
434,0,false
435,0,false
436,2,false
437,3,false
438,0,false
439,0,false
440,1,false
441,0,false
442,2,false
443,0,false
444,2,false
445,1,false
446,0,false
447,2,false
448,0,false
449,0,false
450,0,false
451,0,false
452,0,false
453,1,false
454,0,false
455,3,false
456,1,false
457,0,false
458,0,false
459,0,false
460,0,false
461,3,false
462,3,false
463,0,false
464,3,false
465,0,false
466,0,false
467,0,false
468,2,false
469,1,false
470,3,false
471,0,false
472,2,false
473,1,false
474,2,false
475,0,false
476,0,false
477,1,false
478,0,false
479,0,false
480,2,false
481,1,false
482,0,false
483,2,false
484,0,false
485,2,false
486,3,false
487,0,false
488,2,false
489,3,false
490,1,false
491,2,false
492,0,false
493,0,false
494,2,false
495,0,false
496,0,false
497,1,false
498,0,false
499,0,false
500,0,false
501,3,false
502,3,false
503,2,false
504,3,false
505,0,false
506,0,false
507,2,false
508,0,false
509,3,false
510,3,false
511,3,false
512,0,false
513,0,false
514,0,false
515,0,false
516,0,false
517,0,false
518,3,false
519,1,false
520,3,false
521,1,false
522,2,false
523,2,false
524,1,false
525,3,false
526,3,false
527,1,false
528,1,false
529,2,false
530,1,false
531,3,false
532,1,false
533,0,false
534,0,false
535,0,false
536,0,false
537,0,false
538,1,false
539,3,false
540,2,false
541,0,false
542,0,false
543,0,false
544,2,false
545,0,false
546,1,false
547,0,false
548,0,false
549,0,false
550,2,false
551,1,false
552,0,false
553,3,false
554,0,false
555,2,false
556,2,false
557,2,false
558,0,false
559,3,false
560,2,false
561,1,false
562,0,false
563,1,false
564,2,false
565,3,false
566,2,false
567,2,false
568,0,false
569,2,false
570,3,false
571,0,false
572,2,false
573,0,false
574,0,false
575,3,false
576,0,false
577,0,false
578,2,false
579,0,false
580,3,false
581,3,false
582,0,false
583,2,false
584,0,false
585,0,false
586,0,false
587,3,false
588,0,false
589,0,false
590,1,false
591,2,false
592,1,false
593,0,false
594,0,false
595,0,false
596,0,false
597,0,false
598,2,false
599,3,false
600,0,false
601,1,false
602,3,false
603,0,false
604,0,false
605,1,false
606,0,false
607,2,false
608,0,false
609,0,false
610,1,false
611,0,false
612,0,false
613,2,false
614,0,false
615,0,false
616,0,false
617,0,false
618,0,false
619,3,false
620,1,false
621,3,false
622,0,false
623,0,false
624,0,false
625,2,false
626,0,false
627,3,false
628,0,false
629,0,false
630,3,false
631,0,false
632,0,false
633,0,false
634,0,false
635,0,false
636,0,false
637,0,false
638,1,false
639,1,false
640,2,false
641,1,false
642,0,false
643,3,false
644,1,false
645,1,false
646,0,false
647,1,false
648,0,false
649,1,false
650,0,false
651,0,false
652,3,false
653,2,false
654,0,false
655,2,false
656,0,false
657,0,false
658,0,false
659,1,false
660,0,false
661,1,false
662,0,false
663,0,false
664,2,false
665,2,false
666,3,false
667,0,false
668,0,false
669,1,false
670,0,false
671,0,false
672,2,false
673,1,false
674,2,false
675,1,false
676,3,false
677,0,false
678,0,false
679,1,false
680,2,false
681,0,false
682,0,false
683,2,false
684,2,false
685,1,false
686,3,false
687,0,false
688,0,false
689,2,false
690,1,false
691,0,false
692,3,false
693,0,false
694,1,false
695,1,false
696,0,false
697,1,false
698,1,false
699,3,false
700,2,false
701,0,false
702,1,false
703,0,false
704,1,false
705,0,false
706,3,false
707,2,false
708,2,false
709,3,false
710,0,false
711,3,false
712,1,false
713,1,false
714,0,false
715,0,false
716,0,false
717,1,false
718,0,false
719,1,false
720,2,false
721,0,false
722,0,false
723,3,false
724,3,false
725,2,false
726,3,false
727,2,false
728,0,false
729,0,false
730,1,false
731,0,false
732,3,false
733,0,false
734,3,false
735,0,false
736,0,false
737,0,false
738,0,false
739,0,false
740,0,false
741,0,false
742,3,false
743,3,false
744,2,false
745,3,false
746,1,false
747,0,false
748,0,false
749,0,false
750,0,false
751,0,false
752,3,false
753,1,false
754,0,false
755,0,false
756,3,false
757,2,false
758,0,false
759,2,false
760,2,false
761,0,false
762,1,false
763,3,false
764,0,false
765,0,false
766,0,false
767,1,false
768,2,false
769,0,false
770,0,false
771,0,false
772,0,false
773,0,false
774,3,false
775,3,false
776,0,false
777,3,false
778,0,false
779,0,false
780,0,false
781,1,false
782,1,false
783,1,false
784,1,false
785,0,false
786,2,false
787,0,false
788,2,false
789,2,false
790,0,false
791,2,false
792,0,false
793,2,false
794,1,false
795,0,false
796,0,false
797,3,false
798,1,false
799,3,false
800,0,false
801,0,false
802,0,false
803,1,false
804,0,false
805,0,false
806,2,false
807,2,false
808,0,false
809,0,false
810,1,false
811,1,false
812,3,false
813,3,false
814,0,false
815,0,false
816,2,false
817,0,false
818,1,false
819,2,false
820,2,false
821,0,false
822,1,false
823,0,false
824,2,false
825,0,false
826,3,false
827,2,false
828,0,false
829,2,false
830,0,false
831,2,false
832,0,false
833,0,false
834,0,false
835,1,false
836,2,false
837,2,false
838,3,false
839,1,false
840,0,false
841,3,false
842,0,false
843,0,false
844,0,false
845,0,false
846,0,false
847,3,false
848,1,false
849,2,false
850,3,false
851,2,false
852,1,false
853,1,false
854,1,false
855,0,false
856,1,false
857,1,false
858,3,false
859,2,false
860,0,false
861,0,false
862,3,false
863,0,false
864,1,false
865,0,false
866,1,false
867,0,false
868,0,false
869,2,false
870,0,false
871,1,false
872,1,false
873,1,false
874,0,false
875,0,false
876,0,false
877,3,false
878,3,false
879,0,false
880,3,false
881,1,false
882,1,false
883,0,false
884,2,false
885,0,false
886,0,false
887,3,false
888,1,false
889,0,false
890,3,false
891,2,false
892,2,false
893,3,false
894,2,false
895,3,false
896,3,false
897,0,false
898,0,false
899,2,false
900,3,false
901,1,false
902,1,false
903,0,false
904,0,false
905,0,false
906,0,false
907,2,false
908,1,false
909,0,false
910,0,false
911,1,false
912,3,false
913,3,false
914,0,false
915,1,false
916,0,false
917,0,false
918,1,false
919,2,false
920,2,false
921,1,false
922,0,false
923,1,false
924,3,false
925,0,false
926,0,false
927,2,false
928,0,false
929,0,false
930,0,false
931,1,false
932,0,false
933,1,false
934,3,false
935,0,false
936,0,false
937,2,false
938,0,false
939,0,false
940,2,false
941,0,false
942,1,false
943,0,false
944,1,false
945,2,false
946,3,false
947,1,false
948,0,false
949,3,false
950,0,false
951,2,false
952,3,false
953,2,false
954,1,false
955,0,false
956,1,false
957,1,false
958,2,false
959,0,false
960,1,false
961,2,false
962,0,false
963,2,false
964,2,false
965,1,false
966,3,false
967,0,false
968,0,false
969,1,false
970,1,false
971,2,false
972,0,false
973,2,false
974,0,false
975,2,false
976,2,false
977,3,false
978,0,false
979,1,false
980,0,false
981,1,false
982,3,false
983,2,false
984,0,false
985,0,false
986,1,false
987,0,false
988,3,false
989,1,false
990,0,false
991,3,false
992,2,false
993,2,false
994,0,false
995,1,false
996,0,false
997,2,false
998,0,false
999,3,false
1000,1,false
1001,1,false
1002,3,false
1003,0,false
1004,1,false
1005,0,false
1006,3,false
1007,0,false
1008,1,false
1009,0,false
1010,0,false
1011,2,false
1012,0,false
1013,0,false
1014,2,false
1015,0,false
1016,2,false
1017,0,false
1018,2,false
1019,0,false
1020,2,false
1021,0,false
1022,3,false
1023,0,false
1024,0,false
1025,0,false
1026,0,false
1027,2,false
1028,3,false
1029,0,false
1030,2,false
1031,0,false
1032,0,false
1033,0,false
1034,0,false
1035,0,false
1036,0,false
1037,3,false
1038,1,false
1039,2,false
1040,3,false
1041,3,false
1042,0,false
1043,0,false
1044,3,false
1045,1,false
1046,3,false
1047,0,false
1048,0,false
1049,1,false
1050,0,false
1051,1,false
1052,2,false
