ID,Answer,IsCover
1,1,false
2,2,false
3,3,false
4,1,false
5,1,false
6,2,false
7,3,false
8,0,false
9,0,false
10,2,false
11,2,false
12,3,false
13,3,false
14,3,false
15,2,false
16,3,false
17,1,false
18,0,false
19,2,false
20,0,false
21,0,false
22,0,false
23,0,false
24,1,false
25,2,false
26,1,false
27,0,false
28,1,false
29,0,false
30,0,false
31,0,false
32,1,false
33,0,false
34,1,false
35,2,false
36,3,false
37,1,false
38,0,false
39,2,false
40,0,false
41,0,false
42,1,false
43,2,false
44,0,false
45,0,false
46,3,false
47,0,false
48,1,false
49,3,false
50,2,false
51,1,false
52,3,false
53,3,false
54,0,false
55,0,false
56,0,false
57,0,false
58,0,false
59,2,false
60,2,false
61,3,false
62,0,false
63,1,false
64,1,false
65,0,false
66,2,false
67,2,false
68,3,false
69,0,false
70,0,false
71,0,false
72,1,false
73,2,false
74,2,false
75,0,false
76,0,false
77,0,false
78,0,false
79,1,false
80,2,false
81,0,false
82,0,false
83,0,false
84,0,false
85,1,false
86,0,false
87,0,false
88,0,false
89,2,false
90,2,false
91,0,false
92,0,false
93,3,false
94,2,false
95,0,false
96,2,false
97,2,false
98,3,false
99,1,false
100,0,false
101,2,false
102,0,false
103,0,false
104,0,false
105,0,false
106,0,false
107,1,false
108,0,false
109,0,false
110,1,false
111,0,false
112,0,false
113,0,false
114,3,false
115,0,false
116,1,false
117,0,false
118,0,false
119,2,false
120,0,false
121,1,false
122,0,false
123,0,false
124,2,false
125,3,false
126,1,false
127,3,false
128,3,false
129,1,false
130,0,false
131,3,false
132,2,false
133,1,false
134,0,false
135,0,false
136,1,false
137,1,false
138,0,false
139,0,false
140,0,false
141,2,false
142,3,false
143,0,false
144,0,false
145,2,false
146,2,false
147,3,false
148,0,false
149,1,false
150,0,false
151,3,false
152,2,false
153,2,false
154,3,false
155,1,false
156,2,false
157,0,false
158,0,false
159,0,false
160,2,false
161,1,false
162,2,false
163,0,false
164,3,false
165,0,false
166,0,false
167,0,false
168,1,false
169,1,false
170,0,false
171,0,false
172,0,false
173,1,false
174,1,false
175,0,false
176,2,false
177,2,false
178,1,false
179,2,false
180,3,false
181,0,false
182,2,false
183,0,false
184,2,false
185,1,false
186,0,false
187,1,false
188,0,false
189,0,false
190,1,false
191,0,false
192,2,false
193,0,false
194,3,false
195,1,false
196,3,false
197,3,false
198,0,false
199,0,false
200,0,false
201,0,false
202,1,false
203,0,false
204,0,false
205,2,false
206,0,false
207,2,false
208,0,false
209,1,false
210,1,false
211,3,false
212,1,false
213,2,false
214,0,false
215,1,false
216,3,false
217,0,false
218,0,false
219,1,false
220,1,false
221,0,false
222,1,false
223,3,false
224,0,false
225,1,false
226,1,false
227,0,false
228,0,false
229,1,false
230,0,false
231,0,false
232,0,false
233,0,false
234,0,false
235,0,false
236,1,false
237,2,false
238,2,false
239,0,false
240,3,false
241,0,false
242,0,false
243,2,false
244,0,false
245,1,false
246,2,false
247,1,false
248,0,false
249,3,false
250,0,false
251,1,false
252,0,false
253,2,false
254,1,false
255,2,false
256,3,false
257,1,false
258,0,false
259,0,false
260,1,false
261,1,false
262,0,false
263,2,false
264,3,false
265,0,false
266,1,false
267,0,false
268,3,false
269,2,false
270,1,false
271,0,false
272,0,false
273,0,false
274,0,false
275,3,false
276,3,false
277,2,false
278,2,false
279,1,false
280,0,false
281,1,false
282,0,false
283,0,false
284,1,false
285,0,false
286,0,false
287,0,false
288,0,false
289,2,false
290,1,false
291,0,false
292,1,false
293,2,false
294,1,false
295,1,false
296,1,false
297,0,false
298,1,false
299,3,false
300,0,false
301,0,false
302,2,false
303,2,false
304,2,false
305,2,false
306,1,false
307,0,false
308,2,false
309,1,false
310,1,false
311,1,false
312,1,false
313,0,false
314,0,false
315,0,false
316,0,false
317,0,false
318,3,false
319,1,false
320,0,false
321,2,false
322,0,false
323,2,false
324,0,false
325,0,false
326,0,false
327,1,false
328,2,false
329,0,false
330,0,false
331,3,false
332,2,false
333,1,false
334,2,false
335,0,false
336,3,false
337,0,false
338,1,false
339,0,false
340,2,false
341,1,false
342,2,false
