ID,Answer,IsCover
1,1,false
2,2,true
3,3,true
4,2,true
5,2,true
6,2,false
7,0,true
8,0,true
9,2,true
10,2,true
11,2,false
12,3,true
13,2,false
14,3,false
15,2,false
16,3,true
17,1,false
18,0,true
19,2,false
20,2,false
21,0,false
22,0,true
23,0,true
24,1,true
25,2,true
26,1,false
27,1,false
28,2,true
29,0,false
30,0,true
31,0,false
32,1,true
33,3,false
34,0,true
35,2,false
36,3,false
37,1,true
38,0,true
39,2,true
40,0,true
41,0,true
42,1,true
43,2,true
44,0,true
45,0,true
46,1,true
47,0,false
48,1,true
49,3,false
50,3,true
51,1,true
52,3,true
53,3,true
54,1,true
55,2,true
56,0,true
57,2,true
58,0,true
59,2,false
60,2,true
61,1,true
62,0,true
63,2,true
64,1,true
65,0,true
66,2,true
67,2,true
68,3,true
69,0,true
70,3,false
71,0,false
72,1,true
73,2,true
74,0,true
75,0,true
76,3,true
77,2,false
78,0,true
79,2,false
80,2,true
81,1,false
82,3,false
83,1,true
84,0,true
85,1,false
86,0,true
87,0,true
88,0,true
89,0,true
90,1,false
91,3,true
92,3,true
93,1,false
94,2,true
95,0,false
96,2,true
97,0,false
98,3,false
99,1,true
100,0,true
101,3,true
102,2,true
103,0,false
104,0,true
105,0,true
106,2,true
107,1,true
108,0,true
109,1,true
110,3,true
111,0,false
112,0,true
113,0,false
114,1,false
115,1,false
116,1,false
117,1,true
118,0,true
119,2,true
120,0,false
121,1,true
122,0,true
123,0,true
124,3,true
125,3,true
126,0,false
127,3,true
128,1,true
129,1,true
130,0,true
131,3,true
132,2,false
133,1,true
134,0,false
135,0,false
136,1,true
137,1,true
138,0,false
139,0,false
140,2,true
141,2,false
142,0,true
143,0,true
144,0,true
145,1,true
146,3,true
147,3,true
148,1,true
149,1,true
150,0,false
151,3,false
152,2,false
153,2,true
154,0,true
155,1,true
156,0,false
157,0,true
158,0,true
159,0,true
160,0,true
161,1,true
162,2,false
163,2,true
164,3,true
165,1,true
166,3,true
167,2,true
168,1,true
169,1,true
170,0,true
171,0,true
172,0,true
173,1,false
174,0,true
175,0,false
176,0,true
177,2,true
178,0,true
179,3,false
180,3,true
181,3,true
182,2,true
183,3,true
184,2,true
185,1,true
186,0,true
187,1,false
188,0,false
189,0,true
190,3,false
191,0,true
192,2,false
193,2,false
194,3,true
195,1,false
196,3,true
197,0,false
198,0,true
199,0,false
200,0,true
201,0,true
202,3,true
203,0,false
204,1,true
205,3,true
206,0,false
207,2,true
208,0,false
209,1,false
210,1,true
211,3,true
212,1,true
213,3,true
214,0,true
215,1,true
216,3,true
217,0,true
218,0,false
219,1,false
220,1,false
221,1,true
222,1,true
223,3,true
224,2,true
225,1,true
226,1,true
227,2,true
228,0,false
229,1,true
230,0,true
231,0,false
232,3,true
233,3,false
234,1,true
235,0,false
236,3,true
237,2,true
238,2,true
239,3,false
240,2,true
241,3,true
242,0,true
243,3,true
244,0,true
245,1,false
246,2,true
247,1,true
248,3,false
249,1,true
250,0,true
251,3,false
252,2,false
253,2,true
254,1,true
255,2,true
256,3,false
257,1,false
258,0,false
259,0,true
260,1,true
261,3,true
262,3,true
263,2,true
264,3,true
265,1,false
266,3,false
267,2,true
268,1,true
269,2,true
270,1,true
271,0,false
272,2,true
273,1,false
274,2,true
275,3,false
276,3,true
277,2,true
278,2,true
279,1,true
280,0,true
281,3,true
282,0,true
283,0,false
284,2,true
285,2,true
286,1,true
287,0,true
288,0,false
289,2,false
290,2,true
291,2,false
292,1,true
293,2,false
294,1,true
295,0,false
296,1,true
297,3,true
298,0,false
299,3,false
300,3,true
301,0,true
302,2,true
303,3,false
304,2,false
305,2,true
306,1,true
307,1,true
308,3,true
309,1,true
310,1,false
311,1,false
312,1,true
313,0,true
314,2,true
315,0,true
316,0,false
317,0,true
318,3,true
319,0,true
320,2,true
321,2,false
322,0,true
323,2,true
324,0,true
325,0,true
326,0,true
327,1,true
328,2,true
329,3,true
330,0,false
331,3,true
332,2,true
333,1,true
334,2,false
335,0,true
336,3,true
337,0,true
338,1,true
339,0,false
340,2,true
341,1,true
342,2,true
343,0,true
344,1,true
345,3,true
346,2,true
347,0,false
348,0,true
349,0,true
350,0,false
351,1,false
352,3,true
353,3,true
354,2,true
355,3,false
356,0,true
357,0,true
358,0,true
359,1,true
360,3,true
361,3,true
362,0,true
363,0,true
364,0,true
365,1,true
366,2,true
367,1,true
368,3,false
369,0,true
370,1,true
371,2,false
372,0,true
373,0,true
374,2,true
375,2,false
376,3,true
377,3,true
378,2,false
379,1,false
380,2,false
381,1,true
382,1,false
383,1,true
384,1,true
385,0,false
386,1,true
387,3,false
388,2,false
389,2,false
390,0,false
391,1,false
392,3,true
393,1,true
394,1,true
395,2,true
396,0,false
397,1,false
398,3,true
399,1,true
400,3,false
401,3,false
402,1,true
403,1,true
404,1,true
405,1,true
406,0,true
407,1,true
408,1,true
409,0,false
410,1,true
411,3,true
412,2,true
413,1,false
414,2,true
415,1,false
416,2,true
417,0,true
418,1,true
419,1,true
420,2,true
421,2,true
422,3,true
423,1,true
424,0,true
425,0,true
426,3,true
427,3,true
428,0,true
429,1,true
430,0,false
431,1,true
432,1,true
433,0,true
434,0,true
435,0,true
436,2,false
437,0,true
438,2,true
439,2,true
440,1,false
441,3,true
442,0,false
443,0,true
444,1,true
445,3,true
446,1,true
447,2,true
448,1,true
449,0,true
450,0,false
451,0,false
452,1,false
453,0,true
454,1,true
455,1,false
456,0,true
457,0,true
458,0,true
459,3,true
460,0,true
461,3,true
462,2,true
463,3,true
464,0,true
465,3,true
466,0,true
467,2,false
468,0,false
469,0,false
470,0,true
471,1,true
472,1,true
473,0,true
474,2,true
475,2,true
476,0,true
477,1,true
478,1,true
479,0,true
480,0,true
481,2,true
482,3,true
483,0,false
484,2,false
485,2,false
486,3,true
487,1,true
488,1,true
489,2,true
490,2,false
491,0,true
492,0,true
493,0,true
494,0,false
495,3,true
496,0,false
497,1,true
498,0,false
499,1,true
500,0,true
501,2,true
502,0,true
503,0,true
504,3,true
505,0,true
506,3,false
507,3,true
508,1,false
509,2,true
510,3,true
511,2,true
512,2,true
513,3,false
514,2,true
515,2,false
516,1,true
517,1,true
518,1,false
519,3,false
520,1,true
521,3,true
522,0,true
523,1,true
524,3,true
525,0,true
526,0,false
527,1,false
528,3,true
529,3,false
530,0,true
