ID,Answer,IsCover
1,0,false
2,0,false
3,3,true
4,1,false
5,0,false
6,3,false
7,0,false
8,1,false
9,1,false
10,0,false
11,0,false
12,0,false
13,0,false
14,0,false
15,0,false
16,2,false
17,2,false
18,0,false
19,0,false
20,0,false
21,1,false
22,0,true
23,1,true
24,0,false
25,0,false
26,1,false
27,1,false
28,0,false
29,1,false
30,0,false
31,2,false
32,0,false
33,3,false
34,0,false
35,0,false
36,1,false
37,0,false
38,0,false
39,0,false
40,1,false
41,1,false
42,3,true
43,2,false
44,0,false
45,0,false
46,0,false
47,0,false
48,2,false
49,0,false
50,3,false
51,3,false
52,0,false
53,0,false
54,0,false
55,0,false
56,0,false
57,1,false
58,0,false
59,1,false
60,0,false
61,1,false
62,2,false
63,0,false
64,0,true
65,1,false
66,1,false
67,0,false
68,3,false
69,0,false
70,3,false
71,0,false
72,0,false
73,0,false
74,0,false
75,0,false
76,0,false
77,0,false
78,2,false
79,1,false
80,0,false
81,3,false
82,2,false
83,2,false
84,0,false
85,0,false
86,0,false
87,0,false
88,0,false
89,3,false
90,0,false
91,0,false
92,0,false
93,3,false
94,0,false
95,0,false
96,0,false
97,0,false
98,0,false
99,0,false
100,1,false
101,0,false
102,0,false
103,0,false
104,0,false
105,2,false
106,0,false
107,0,false
108,2,false
109,0,false
110,0,false
111,0,false
112,0,false
113,0,false
114,2,false
115,0,false
116,0,false
117,0,false
118,0,false
119,0,false
120,3,false
121,1,false
122,0,false
123,0,false
124,1,false
125,2,false
126,0,false
127,0,false
128,0,false
129,0,false
130,0,false
131,1,false
132,1,false
133,1,false
134,0,false
135,0,false
136,2,false
137,3,false
138,0,false
139,1,false
140,0,false
141,0,false
142,0,false
143,3,true
144,0,false
145,0,false
146,1,false
147,2,false
148,2,false
149,0,false
150,2,false
151,0,false
152,0,false
153,2,false
154,1,false
155,0,false
156,0,false
157,0,false
158,1,false
159,0,false
160,0,false
161,0,false
162,0,false
163,1,false
164,3,false
165,0,false
166,0,false
167,1,false
168,0,false
169,1,false
170,0,false
171,1,false
172,0,false
173,0,false
174,0,false
175,0,false
176,0,false
177,1,false
178,0,false
179,0,false
180,0,false
181,0,false
182,0,false
183,3,true
184,0,false
185,0,true
186,0,false
187,3,false
188,0,false
189,1,false
190,0,false
191,0,false
192,0,false
193,3,false
194,1,false
195,1,false
196,1,false
197,2,false
198,0,false
199,0,false
200,0,false
201,3,true
202,0,false
203,2,false
204,1,false
205,0,false
206,0,false
207,0,false
208,0,false
209,0,false
210,1,false
211,0,false
212,2,false
213,3,false
214,3,false
215,0,false
216,0,false
217,0,false
218,0,false
219,0,false
220,1,false
221,0,false
222,0,false
223,1,false
224,0,false
225,0,false
226,3,false
227,2,false
228,0,false
229,0,false
230,0,false
231,1,false
232,0,false
233,0,false
234,0,false
235,0,false
236,2,false
237,0,false
238,0,false
239,0,false
240,0,false
241,1,false
242,2,false
243,0,false
244,0,false
245,0,false
246,0,false
247,2,false
248,1,false
249,3,false
250,3,false
251,0,false
252,0,false
253,2,false
254,2,false
255,0,false
256,2,false
257,3,false
258,0,false
259,0,false
260,0,false
261,3,false
262,0,false
263,0,false
264,0,false
265,1,false
266,0,false
267,1,false
268,1,false
269,0,false
270,0,false
271,0,false
272,0,false
273,0,false
274,0,false
275,0,false
276,0,false
277,0,false
278,0,false
279,0,false
280,0,false
281,0,false
282,1,false
283,1,false
284,0,true
285,1,false
286,0,false
287,0,false
288,1,false
289,0,false
290,0,false
291,3,false
292,1,false
293,3,false
294,0,false
295,1,false
296,0,false
297,0,false
298,2,false
299,1,false
300,0,false
301,2,false
302,1,false
303,0,false
304,0,false
305,0,false
306,1,false
307,0,true
308,0,false
309,0,false
310,0,false
311,1,false
312,0,false
313,3,false
314,2,false
315,3,false
316,0,false
317,1,false
318,0,false
319,0,false
320,0,false
321,0,false
322,1,false
323,0,false
324,0,false
325,1,false
326,0,false
327,0,false
328,2,false
329,0,false
330,3,false
331,1,false
332,0,false
333,0,false
334,0,false
335,0,false
336,2,false
337,0,false
338,0,false
339,0,false
340,0,false
341,0,false
342,0,false
343,1,false
344,0,false
345,0,false
346,1,false
347,0,false
348,0,false
349,1,false
350,0,false
351,3,false
352,0,false
353,0,false
354,0,false
355,0,false
356,0,false
357,0,false
358,1,false
359,1,false
360,0,false
361,0,true
362,3,false
363,0,false
364,1,false
365,0,false
366,1,false
367,3,false
368,2,false
369,0,false
370,3,false
371,0,false
372,0,false
373,0,false
374,1,false
375,1,false
376,0,false
377,2,false
378,0,false
379,1,false
380,0,false
381,0,false
382,0,false
383,2,false
384,1,true
385,0,false
386,0,false
387,2,false
388,1,false
389,0,false
390,2,false
391,0,false
392,1,true
393,0,false
394,1,false
395,0,false
396,0,false
397,0,false
398,0,false
399,0,false
400,1,false
401,0,false
402,3,false
403,0,false
404,0,false
405,0,false
406,2,false
407,1,false
408,1,true
409,0,false
410,2,false
411,0,false
412,0,false
413,0,false
414,1,false
415,0,false
416,0,false
417,0,false
418,0,false
419,0,false
420,0,false
421,0,false
422,0,false
423,1,false
424,0,false
425,1,false
426,0,false
427,0,false
428,0,false
429,0,false
430,1,false
431,1,false
432,0,false
433,0,false
434,0,false
435,0,false
436,0,false
437,0,false
438,0,false
439,0,false
440,0,false
441,1,false
442,0,false
443,1,false
444,0,false
445,1,false
446,0,false
447,0,false
448,0,false
449,0,false
450,1,false
451,0,false
452,3,false
453,0,false
454,0,false
455,0,false
456,0,false
457,0,false
458,0,false
459,0,false
460,3,false
461,2,false
462,0,false
463,0,false
464,1,false
465,0,false
466,1,false
467,2,false
468,0,false
469,0,false
470,0,false
471,0,false
472,0,false
473,0,false
474,1,false
475,0,false
476,0,false
477,0,false
478,3,false
479,0,false
480,0,false
481,3,false
482,0,false
483,3,false
484,0,false
485,1,false
486,0,false
487,0,false
488,1,false
489,0,false
490,0,false
491,0,false
492,1,false
493,0,false
494,0,false
495,0,false
496,0,false
497,0,false
498,0,false
499,0,false
500,3,false
501,3,false
502,0,false
503,0,false
504,1,false
505,1,false
506,1,false
507,0,false
508,1,false
509,0,false
510,3,false
511,0,false
512,2,false
513,3,false
514,0,false
515,2,false
516,1,false
517,1,false
518,0,false
519,0,false
520,0,false
521,0,false
522,0,false
523,1,false
524,0,false
525,0,false
526,0,false
527,0,false
528,2,false
529,1,false
530,1,false
531,1,false
532,0,false
533,0,false
534,0,false
535,3,false
536,0,true
537,0,false
538,0,false
539,0,false
540,3,false
541,0,false
542,2,false
543,0,false
544,2,false
545,0,false
546,0,false
547,0,false
548,3,false
