ID,Answer,IsCover
1,0,false
2,1,false
3,2,true
4,3,true
5,0,false
6,1,false
7,3,false
8,2,false
9,0,false
10,0,false
11,2,false
12,2,false
13,3,false
14,2,false
15,2,false
16,0,false
17,0,false
18,1,false
19,0,false
20,0,false
21,1,false
22,1,false
23,2,false
24,3,true
25,3,false
26,1,false
27,0,false
28,2,false
29,2,false
30,0,false
31,0,false
32,2,true
33,0,false
34,0,false
35,3,true
36,3,false
37,1,false
38,3,false
39,3,false
40,1,false
41,3,false
42,0,false
43,0,false
44,2,false
45,0,false
46,3,false
47,0,false
48,1,false
49,1,true
50,2,false
51,3,false
52,0,false
53,1,false
54,3,false
55,0,false
56,3,false
57,1,false
58,1,false
59,1,false
60,3,false
61,2,false
62,3,false
63,3,false
64,3,false
65,0,true
66,1,false
67,2,false
68,0,false
69,1,false
70,2,true
71,2,false
72,3,false
73,2,true
74,0,false
75,3,true
76,1,false
77,1,false
78,1,false
79,3,false
80,0,false
81,0,false
82,2,false
83,0,false
84,2,false
85,1,false
86,3,false
87,1,false
88,1,false
89,2,false
90,3,false
91,2,true
92,3,false
93,1,false
94,3,false
95,1,false
96,1,false
97,1,false
98,3,false
99,2,false
100,3,false
101,3,false
102,0,false
103,2,false
104,1,false
105,3,false
106,0,false
107,1,false
108,0,false
109,3,true
110,0,false
111,0,false
112,1,false
113,1,false
114,3,false
115,3,false
116,2,false
117,3,false
118,1,false
119,0,false
120,1,false
121,0,false
122,0,false
123,0,false
124,2,false
125,2,false
126,0,false
127,1,false
128,1,false
129,2,false
130,3,false
131,1,false
132,3,false
133,2,false
134,1,false
135,1,false
136,0,false
137,3,false
138,3,false
139,0,false
140,2,false
141,0,false
142,3,false
143,0,false
144,0,false
145,2,false
146,2,false
147,2,false
148,3,false
149,2,false
150,2,false
151,1,false
152,0,false
153,2,false
154,1,false
155,0,false
156,0,false
157,0,false
158,0,false
159,0,false
160,1,false
161,2,false
162,0,false
163,0,false
164,1,false
165,0,false
166,1,false
167,0,false
168,1,false
169,0,false
170,2,false
171,0,false
172,0,false
173,2,false
174,1,false
175,0,false
176,1,false
177,3,true
178,3,false
179,0,false
180,2,false
181,0,false
182,1,false
183,2,false
184,0,false
185,3,false
186,0,false
187,0,false
188,1,true
189,3,false
190,3,false
191,0,false
192,0,false
193,3,true
194,0,false
195,3,false
196,2,false
197,3,false
198,0,false
199,3,false
200,0,false
201,0,false
202,3,false
203,2,false
204,1,false
205,1,false
206,3,false
207,1,false
208,2,false
209,3,false
210,3,false
211,3,false
212,0,false
213,0,false
214,3,false
215,0,false
216,0,false
217,2,false
218,2,false
219,1,false
220,0,false
221,1,false
222,2,false
223,0,false
224,3,false
225,0,false
226,2,false
227,2,false
228,2,false
229,3,false
230,0,false
231,3,false
232,0,false
233,0,false
234,0,false
235,1,false
236,2,false
237,1,true
238,1,false
239,0,false
240,2,false
241,2,false
242,0,true
243,0,false
244,0,false
245,0,false
246,0,false
247,0,false
248,2,false
249,2,false
250,3,false
251,0,false
252,2,true
253,1,false
254,0,false
255,3,false
256,3,false
257,1,false
258,2,false
259,1,false
260,0,false
261,0,false
262,2,false
263,1,false
264,0,false
265,1,true
266,3,false
267,3,false
268,2,false
269,0,false
270,3,false
271,2,false
272,1,false
273,1,false
274,2,false
275,0,true
276,2,false
277,0,false
278,2,false
279,0,false
280,2,true
281,2,false
282,0,false
283,3,false
284,2,false
285,2,true
286,3,true
287,2,false
288,2,false
289,0,true
290,0,false
291,0,false
292,0,false
293,0,false
294,3,true
295,1,false
296,1,false
297,1,true
298,2,false
299,0,false
300,2,false
301,3,false
302,0,false
303,2,false
304,0,false
305,1,false
306,1,false
307,0,true
308,2,false
309,3,false
310,3,false
311,0,true
312,2,false
313,3,false
314,1,false
315,1,false
316,2,false
317,2,false
318,1,true
319,0,false
320,0,false
321,2,false
322,0,false
323,0,false
324,2,false
325,2,false
326,0,false
327,1,false
328,3,false
329,1,false
330,3,false
331,1,false
332,2,false
333,2,false
334,2,false
335,0,false
336,0,false
337,0,false
338,0,false
339,1,false
340,3,false
341,0,false
342,2,false
343,1,false
344,0,false
345,2,false
346,0,false
347,2,false
348,0,false
349,1,false
350,2,false
351,1,false
352,3,false
353,0,false
354,1,false
355,3,false
356,0,false
357,2,false
358,2,false
359,1,false
360,0,false
361,3,false
362,0,false
363,3,false
364,2,false
365,0,false
366,2,false
367,2,false
368,1,false
369,0,false
370,2,false
371,0,false
372,3,false
373,0,false
374,0,false
375,3,false
376,0,false
377,2,false
378,2,false
379,0,false
380,2,false
381,0,false
382,2,true
383,0,false
384,0,false
385,3,false
386,2,false
387,2,false
388,1,false
389,1,false
390,3,false
391,0,true
392,2,false
393,0,false
394,0,false
395,2,false
396,2,false
397,2,false
398,3,false
399,1,false
400,2,false
401,1,false
402,0,false
403,3,false
404,1,false
405,3,false
406,1,true
407,1,false
408,0,true
409,1,false
410,3,false
411,0,false
412,0,false
413,2,false
414,0,false
415,1,false
416,2,false
417,1,false
418,0,false
419,0,false
420,0,false
421,1,false
422,2,false
423,1,true
424,2,false
425,2,true
