ID,Answer,IsCover
1,2,false
2,0,false
3,1,false
4,3,false
5,3,false
6,0,false
7,3,false
8,0,false
9,0,false
10,0,false
11,0,false
12,2,false
13,2,false
14,2,false
15,0,false
16,1,false
17,0,false
18,0,false
19,3,false
20,0,false
21,0,false
22,0,true
23,0,false
24,0,false
25,2,false
26,1,false
27,2,false
28,1,false
29,0,false
30,0,false
31,0,false
32,0,false
33,1,false
34,0,false
35,1,false
36,0,false
37,0,false
38,2,false
39,0,false
40,0,false
41,0,false
42,1,false
43,1,true
44,3,false
45,2,false
46,0,false
47,0,false
48,3,false
49,1,false
50,1,false
51,1,false
52,3,false
53,2,false
54,2,false
55,0,false
56,2,true
57,3,false
58,1,false
59,0,false
60,0,false
61,3,true
62,1,false
63,0,false
64,0,false
65,3,false
66,2,false
67,0,false
68,0,false
69,2,false
70,0,false
71,0,false
72,1,false
73,0,false
74,3,false
75,2,false
76,2,false
77,1,false
78,0,false
79,0,false
80,2,true
81,0,false
82,0,true
83,0,false
84,1,false
85,2,false
86,0,false
87,0,false
88,2,false
89,2,false
90,2,false
91,1,false
92,0,false
93,0,false
94,1,false
95,1,false
96,2,false
97,0,false
98,2,false
99,0,false
100,0,false
101,0,false
102,1,false
103,2,false
104,1,false
105,2,false
106,2,false
107,2,false
108,1,false
109,0,false
110,0,false
111,0,false
112,2,false
113,3,false
114,0,false
115,0,false
116,0,false
117,0,false
118,0,false
119,0,true
120,2,false
121,2,false
122,3,false
123,2,false
124,3,false
125,2,false
126,0,false
127,2,false
128,1,false
129,0,false
130,2,false
131,1,false
132,0,false
133,1,false
134,3,false
135,0,false
136,2,false
137,0,false
138,0,false
139,0,false
140,0,false
141,0,false
142,1,false
143,0,false
144,1,false
145,3,false
146,2,false
147,2,true
148,2,false
149,2,false
150,0,false
151,2,false
152,0,false
153,3,false
154,0,false
155,1,false
156,2,false
157,0,false
158,0,false
159,3,false
160,0,false
161,3,false
162,2,false
163,2,false
164,0,false
165,0,false
166,0,true
167,2,false
168,0,true
169,0,false
170,0,false
171,1,false
172,1,false
173,1,false
174,0,false
175,3,false
176,0,false
177,0,false
178,2,false
179,0,false
180,3,false
181,1,false
182,1,false
183,0,true
184,0,false
185,1,false
186,3,false
187,0,false
188,2,false
189,1,false
190,1,false
191,2,false
192,2,false
193,0,false
194,2,false
195,0,false
196,0,false
197,1,false
198,1,false
199,1,false
200,0,false
201,0,false
202,1,false
203,1,false
204,2,false
205,0,false
206,0,false
207,3,false
208,0,false
209,1,false
210,3,false
211,2,false
212,0,false
213,3,false
214,0,false
215,2,false
216,0,false
217,2,false
218,0,false
219,0,false
220,0,false
221,3,false
222,1,false
223,3,false
224,0,true
225,2,false
226,3,false
227,1,false
228,0,true
229,3,false
230,0,true
231,0,false
232,0,false
233,3,false
234,1,false
235,2,false
236,0,false
237,1,false
238,0,false
239,1,false
240,2,false
241,0,false
242,1,false
243,0,false
244,3,false
245,2,false
246,2,false
247,0,false
248,1,false
249,1,false
250,0,false
251,0,false
252,2,false
253,0,false
254,0,false
255,2,false
256,2,false
257,0,false
258,0,false
259,0,false
260,1,false
261,0,false
262,0,false
263,3,false
264,0,false
265,0,false
266,1,true
267,0,false
268,0,false
269,0,false
270,1,false
271,0,false
272,3,false
273,0,false
274,1,false
275,0,true
276,0,false
277,0,false
278,0,false
279,0,false
280,3,false
281,0,false
282,2,false
283,1,false
284,3,false
285,0,false
286,0,false
287,0,false
288,1,true
289,0,false
290,0,false
291,0,false
292,0,false
293,2,false
294,1,false
295,0,false
296,0,false
297,3,false
298,0,false
299,0,false
300,2,false
301,3,false
302,0,false
303,1,false
304,2,false
305,3,false
306,2,true
307,1,false
308,3,false
309,2,false
310,0,false
311,1,false
312,1,false
313,1,true
314,0,false
315,0,false
316,2,false
317,0,false
318,0,false
319,0,false
320,0,false
321,0,false
322,2,true
323,1,false
324,2,false
325,3,true
326,1,false
327,0,false
328,0,false
329,0,false
330,3,true
331,1,false
332,1,false
333,0,false
334,2,false
335,2,false
336,0,false
337,0,false
338,0,false
339,0,false
340,0,true
341,0,false
342,0,false
343,1,false
344,2,true
345,2,false
346,2,false
347,2,false
348,3,false
349,3,true
350,1,false
351,0,false
352,3,true
353,3,true
354,1,false
355,0,false
356,3,false
357,1,false
358,3,false
359,2,false
360,0,false
361,3,false
362,2,false
363,0,false
364,1,false
365,0,false
366,0,false
367,0,false
368,1,false
369,0,false
370,3,false
371,1,false
372,2,false
373,0,false
374,1,false
375,2,false
376,0,false
377,2,false
378,0,false
379,0,false
380,0,true
381,3,false
382,2,false
383,1,false
384,2,false
385,1,false
386,2,false
387,0,false
388,1,false
389,0,false
390,1,false
391,2,false
392,0,false
393,0,false
394,2,false
395,2,false
396,2,true
397,3,false
398,0,false
399,0,false
400,0,false
401,0,false
402,0,false
403,0,false
404,2,false
405,3,true
406,1,false
407,1,false
408,0,false
409,2,false
410,2,false
411,2,false
412,3,false
413,0,false
414,0,false
415,2,false
416,2,false
417,0,false
418,1,false
419,2,false
420,1,false
421,0,true
422,1,false
423,0,false
424,0,false
425,1,false
426,0,false
427,0,false
428,2,false
429,1,false
430,0,false
431,1,false
432,1,false
433,0,false
434,2,false
435,0,false
436,0,false
437,0,false
438,0,false
439,0,false
440,0,false
441,2,true
442,2,false
443,0,false
444,2,false
445,0,false
446,0,false
447,3,false
448,0,false
449,3,true
450,0,false
451,1,false
452,3,false
453,0,false
454,0,false
455,0,false
456,0,false
457,0,true
458,0,false
459,1,false
460,1,false
