ID,Answer,IsCover
1,0,true
2,0,true
3,1,true
4,3,true
5,1,true
6,3,true
7,0,true
8,2,true
9,3,true
10,2,true
11,2,true
12,0,true
13,3,true
14,2,true
15,0,true
16,2,true
17,0,true
18,2,true
19,2,true
20,1,true
21,3,true
22,0,true
23,2,true
24,3,true
25,1,true
26,1,true
27,1,true
28,0,true
29,2,true
30,3,true
31,0,true
32,3,true
33,1,true
34,0,true
35,2,true
36,0,true
37,2,true
38,3,true
39,1,false
40,2,false
41,1,true
42,1,true
43,1,true
44,1,true
45,1,true
46,3,true
47,1,true
48,3,true
49,3,true
50,2,true
51,3,true
52,0,true
53,3,true
54,0,true
55,3,true
56,3,true
57,2,true
58,0,true
59,2,true
60,1,true
61,3,true
62,0,true
63,3,true
64,1,true
65,1,true
66,3,true
67,2,true
68,1,true
69,1,true
70,1,true
71,1,true
72,0,true
73,1,true
74,1,true
75,2,true
76,1,true
77,0,true
78,2,true
79,1,true
80,1,true
81,1,true
82,0,true
83,3,true
84,2,true
85,3,true
86,2,true
87,1,true
88,0,true
89,0,true
90,1,true
91,3,true
92,0,true
93,0,true
94,1,true
95,3,true
96,2,true
97,2,true
98,2,true
99,0,true
100,2,true
101,3,true
102,1,true
103,3,true
104,1,true
105,3,true
106,3,true
107,2,true
108,0,true
109,3,true
110,0,true
111,2,true
112,1,true
113,0,true
114,2,true
115,1,true
116,2,true
117,1,true
118,3,true
119,3,true
120,2,true
121,3,true
122,1,true
123,3,true
124,2,true
125,1,true
126,3,true
127,2,true
128,3,true
129,0,true
130,1,true
131,0,true
132,0,true
133,3,true
134,1,true
135,0,true
136,2,true
137,1,false
138,0,true
139,2,true
140,1,true
141,1,true
142,3,true
143,1,true
144,3,true
145,1,true
146,0,true
147,1,true
148,3,true
149,3,true
150,2,true
151,0,true
152,0,true
153,3,true
154,1,true
155,2,true
156,2,true
157,0,true
158,1,true
159,1,true
160,2,true
161,2,true
162,3,true
163,3,true
164,1,true
165,0,true
166,1,true
167,1,true
168,3,true
169,1,true
170,2,true
171,2,true
172,3,true
173,3,true
174,1,true
175,2,true
176,2,true
177,3,true
178,3,true
179,0,true
180,0,true
181,0,true
182,1,true
183,2,true
184,2,true
185,3,true
186,0,true
187,1,true
188,0,true
189,2,true
190,1,true
191,0,true
192,3,true
193,2,true
194,0,true
195,0,true
196,0,true
197,3,true
198,3,true
199,3,true
200,3,true
201,0,true
202,0,true
203,0,true
204,1,true
205,0,true
206,3,true
207,0,true
208,0,true
209,0,true
210,1,true
211,2,true
212,2,true
213,0,true
214,3,true
215,1,true
216,3,true
217,0,true
218,1,true
219,1,true
220,0,true
221,3,true
222,1,true
223,0,true
224,2,true
225,1,true
226,0,true
227,0,true
228,1,true
229,3,true
230,1,true
231,1,true
232,1,true
233,0,true
234,0,true
235,0,true
236,1,true
237,2,true
238,1,true
239,1,true
240,1,true
241,3,true
242,1,true
243,2,true
244,2,true
245,0,true
246,1,true
247,3,true
248,3,true
249,0,true
250,3,true
251,1,true
252,1,true
253,0,true
254,0,true
255,3,false
256,0,true
257,2,true
258,3,true
259,3,true
260,1,true
261,3,true
262,2,true
263,0,true
264,2,true
265,3,true
266,0,true
267,0,true
268,3,true
269,1,true
270,0,true
271,1,true
272,1,true
273,2,true
274,0,true
275,1,true
276,2,true
277,0,true
278,0,true
279,0,true
280,2,false
281,2,true
282,3,true
283,3,true
284,0,true
285,1,true
286,0,true
287,2,true
288,1,true
289,1,true
290,1,true
291,3,true
292,0,true
293,0,true
294,0,false
295,3,true
296,2,true
297,2,true
298,3,true
299,3,true
300,2,true
301,1,true
302,3,true
303,0,true
304,0,true
305,1,true
306,1,true
307,0,true
308,3,true
309,0,true
310,1,true
311,1,true
312,2,true
313,2,true
314,1,true
315,2,true
316,2,true
317,1,true
318,0,true
319,3,true
320,1,true
321,2,true
322,1,true
323,3,true
324,1,true
325,3,true
326,0,true
327,1,true
328,1,true
329,1,true
330,3,true
331,1,true
332,2,true
333,3,true
334,3,true
335,3,true
336,0,true
337,0,true
338,0,true
339,3,true
340,1,true
341,1,true
342,1,true
343,2,true
344,2,true
345,0,true
346,0,true
347,2,true
348,2,true
349,1,true
350,0,true
351,2,true
352,1,true
353,1,true
354,2,true
355,1,true
356,1,true
357,3,true
358,1,true
359,3,true
360,0,true
361,0,true
362,3,true
363,0,true
364,2,true
365,1,true
366,3,true
367,1,true
368,2,true
369,3,true
370,3,true
371,0,true
372,2,true
373,3,true
374,3,true
375,0,true
376,1,true
377,0,true
378,0,true
379,3,true
380,2,true
381,3,true
382,0,true
383,1,true
384,2,true
385,3,true
386,1,true
387,3,true
388,0,true
389,2,true
390,3,true
391,0,true
392,1,true
393,1,true
394,2,true
395,2,true
396,2,true
397,2,false
398,3,true
399,0,true
400,3,false
401,0,true
402,2,true
403,3,true
404,0,true
405,1,true
406,0,true
407,3,true
408,0,true
409,0,true
410,2,true
411,1,true
412,1,true
413,1,true
414,3,true
415,0,true
416,0,true
417,0,true
418,2,true
419,1,true
420,0,true
421,1,true
422,0,true
423,0,true
424,1,true
425,1,true
426,3,true
427,1,true
428,1,true
429,1,true
430,2,true
431,3,true
432,3,true
433,0,true
434,1,true
435,1,true
436,2,true
437,2,true
438,2,true
439,0,true
440,2,true
441,0,true
442,1,true
443,2,true
444,2,true
445,1,true
446,3,true
447,3,true
448,3,true
449,0,true
450,3,true
451,0,true
452,0,true
453,2,true
454,0,true
455,3,true
456,0,true
457,3,true
458,3,true
459,3,true
460,1,true
