ID,Answer,IsCover
1,0,false
2,0,false
3,3,false
4,2,true
5,0,true
6,1,false
7,0,false
8,2,false
9,2,false
10,3,false
11,1,false
12,1,false
13,0,false
14,3,false
15,2,false
16,3,false
17,0,false
18,0,false
19,2,false
20,2,false
21,1,false
22,1,true
23,1,false
24,1,false
25,0,false
26,3,false
27,1,false
28,2,false
29,0,false
30,2,false
31,3,false
32,2,false
33,2,false
34,1,false
35,2,false
36,0,false
37,1,false
38,0,false
39,1,false
40,0,true
41,2,true
42,3,false
43,2,true
44,3,true
45,3,true
46,1,false
47,0,false
48,1,true
49,3,false
50,0,true
51,1,false
52,3,false
53,1,false
54,2,true
55,2,false
56,2,false
57,0,true
58,0,false
59,1,false
60,1,false
61,1,true
62,3,false
63,2,false
64,2,false
65,3,false
66,2,true
67,0,false
68,3,false
69,2,false
70,3,false
71,3,false
72,1,false
73,0,true
74,0,false
75,0,true
76,1,true
77,3,false
78,0,false
79,3,false
80,3,true
81,0,false
82,3,false
83,1,true
84,0,false
85,1,false
86,0,true
87,0,true
88,3,false
89,0,true
90,1,false
91,2,true
92,2,false
93,2,false
94,2,true
95,0,false
96,2,false
97,2,false
98,2,false
99,0,false
100,0,false
101,1,false
102,2,false
103,1,false
104,0,false
105,3,false
106,1,false
107,0,true
108,3,true
109,0,false
110,3,false
111,2,false
112,1,false
113,0,false
114,0,false
115,0,false
116,1,false
117,1,false
118,1,true
119,2,false
120,3,true
121,1,true
122,1,false
123,3,true
124,3,false
125,2,true
126,3,false
127,2,false
128,1,false
129,1,false
130,3,false
131,0,false
132,2,false
133,3,true
134,1,false
135,2,false
136,1,false
137,1,false
138,2,false
139,2,false
140,2,false
141,0,false
142,0,false
143,2,false
144,0,true
145,0,false
146,2,true
147,0,false
148,1,false
149,3,false
150,0,false
151,3,false
152,2,false
153,2,true
154,0,false
155,1,false
156,3,false
157,3,false
158,0,false
159,1,true
160,0,false
161,0,false
162,2,false
163,1,false
164,3,true
165,1,true
166,3,false
167,1,true
168,1,false
169,1,false
170,3,true
171,2,false
172,0,true
173,0,false
174,0,true
175,3,false
176,0,false
177,2,false
178,2,true
179,3,false
180,2,false
181,0,false
182,2,false
183,0,true
184,2,false
185,3,true
186,0,true
187,1,false
188,2,false
189,3,false
190,0,false
191,3,false
192,2,false
193,2,false
194,1,false
195,1,true
196,2,true
197,2,false
198,1,false
199,0,false
200,0,false
201,3,false
202,3,true
203,0,false
204,1,false
205,3,true
206,2,false
207,2,false
208,1,false
209,0,false
210,3,false
211,3,false
212,1,false
213,1,false
214,3,true
215,0,false
216,0,true
217,1,false
218,0,false
219,0,false
220,1,false
221,1,false
222,1,true
223,3,false
224,2,false
225,1,false
226,1,false
227,3,false
228,0,false
229,1,true
230,1,true
231,0,false
232,2,false
233,3,false
234,1,false
235,2,false
236,0,false
237,2,false
238,3,false
239,3,false
240,2,true
241,3,false
242,0,true
243,0,false
244,2,false
245,3,false
246,2,false
247,1,false
248,3,false
249,3,false
250,0,false
251,0,false
252,2,false
253,3,false
254,0,false
255,2,false
256,2,false
257,0,false
258,1,false
259,2,false
260,3,true
261,3,false
262,2,true
263,2,false
264,3,true
265,1,false
266,3,false
267,1,false
268,2,false
269,1,true
270,1,true
271,0,false
272,2,false
273,1,false
274,1,false
275,3,false
276,1,false
277,2,false
278,2,false
279,0,false
280,1,false
281,0,false
282,0,false
283,0,false
284,1,true
285,1,true
286,1,false
287,2,false
288,3,false
289,3,false
290,3,false
291,2,false
292,1,false
293,3,false
294,1,false
295,2,false
296,2,false
297,3,false
298,1,false
299,1,false
300,3,true
301,1,true
302,3,true
303,3,false
304,3,false
305,2,false
306,2,false
307,3,true
308,3,false
309,1,false
310,3,false
311,1,false
312,1,false
313,2,false
314,2,false
315,2,false
316,0,false
317,3,false
318,3,false
319,0,false
320,1,true
321,2,false
322,0,false
323,0,true
324,3,false
325,2,false
326,0,false
327,1,false
328,2,true
329,1,true
330,0,false
331,0,false
332,1,true
333,1,true
334,1,false
335,0,false
336,3,false
337,0,false
338,0,false
339,3,false
340,3,false
341,1,false
342,1,false
343,2,false
344,2,false
345,0,false
346,0,true
347,2,false
348,1,false
349,1,false
350,0,false
351,2,false
352,2,false
353,1,false
354,0,false
355,1,false
356,0,false
357,0,false
358,3,true
359,2,false
360,2,false
361,3,false
362,1,false
363,3,false
364,2,false
365,1,true
366,1,true
367,0,false
368,2,false
369,0,false
370,0,true
371,2,false
372,2,true
373,1,false
374,1,true
375,1,false
376,2,false
377,0,false
378,3,false
379,2,false
380,2,false
381,1,false
382,0,false
383,0,false
384,1,true
385,0,false
386,1,false
387,0,false
388,2,false
389,1,false
390,0,false
391,3,false
392,1,true
393,1,false
394,1,false
395,1,false
396,0,false
397,1,false
398,1,false
399,2,false
400,0,false
401,3,false
402,2,true
403,0,true
404,0,false
405,2,true
406,1,false
407,1,true
408,0,false
409,1,false
410,2,false
411,3,false
412,2,true
413,1,false
414,1,false
415,0,false
416,1,false
417,2,false
418,2,true
419,3,false
420,3,false
421,1,false
422,2,false
423,0,false
424,0,false
425,0,false
426,3,false
427,3,false
428,0,true
429,0,false
430,1,false
431,2,false
432,1,false
433,3,false
434,1,false
435,1,false
436,0,false
437,2,false
438,2,false
439,2,true
440,2,false
441,2,false
442,0,false
443,0,true
444,1,false
445,3,false
446,0,true
447,2,false
448,3,false
449,0,true
450,1,false
451,1,false
452,1,false
453,0,false
454,0,false
455,3,false
456,1,false
457,2,false
458,3,false
459,3,true
460,0,false
461,3,true
462,2,true
463,1,false
464,2,true
465,0,false
466,0,false
467,3,false
468,0,false
469,1,false
470,1,false
471,0,false
472,2,false
473,1,false
474,2,false
475,0,true
476,2,false
477,1,false
478,2,false
479,0,false
480,0,false
481,1,false
482,3,true
483,2,true
484,0,false
485,2,false
486,2,false
487,1,true
488,1,false
489,1,false
490,2,false
491,0,false
492,0,true
493,2,true
494,0,false
495,0,false
496,0,false
497,1,false
498,1,false
499,1,true
500,0,false
501,2,false
502,1,true
503,0,false
504,1,true
505,0,false
506,3,false
507,0,false
508,2,false
509,2,false
510,0,false
511,0,false
512,0,false
513,1,false
514,0,true
515,3,false
516,0,true
517,3,true
518,1,true
519,0,false
520,1,false
521,2,false
522,0,true
523,3,true
524,0,true
525,0,false
526,0,true
527,0,false
528,3,false
529,1,false
530,3,false
531,2,false
532,0,false
533,2,false
534,1,false
535,1,false
536,3,false
537,1,false
538,3,false
539,3,false
540,0,false
541,2,true
542,0,false
543,1,false
544,0,false
545,3,false
546,3,false
547,1,false
548,2,false
