ID,Answer,IsCover
1,1,true
2,0,true
3,3,true
4,3,false
5,1,false
6,1,true
7,0,false
8,1,false
9,0,true
10,3,false
11,0,true
12,0,false
13,1,false
14,3,false
15,0,false
16,3,false
17,2,false
18,0,false
19,0,false
20,1,false
21,2,false
22,0,true
23,1,true
24,0,false
25,0,false
26,1,false
27,1,false
28,3,true
29,1,false
30,0,false
31,2,false
32,0,false
33,3,false
34,2,false
35,0,false
36,1,false
37,3,false
38,0,false
39,1,false
40,1,false
41,0,false
42,3,true
43,2,false
44,0,false
45,2,false
46,0,false
47,0,true
48,2,false
49,0,false
50,3,false
51,1,false
52,0,false
53,0,false
54,0,false
55,1,false
56,0,false
57,2,true
58,0,false
59,1,false
60,0,false
61,1,false
62,2,false
63,3,true
64,0,true
65,1,false
66,1,false
67,2,false
68,3,false
69,0,false
70,3,false
71,3,false
72,0,false
73,1,false
74,2,false
75,0,false
76,0,false
77,0,false
78,3,false
79,1,false
80,0,false
81,3,false
82,3,false
83,3,false
84,0,false
85,0,false
86,0,false
87,0,false
88,1,false
89,3,false
90,3,false
91,0,false
92,3,false
93,3,false
94,0,false
95,3,false
96,1,false
97,0,false
98,3,false
99,0,false
100,3,false
101,0,false
102,0,false
103,0,false
104,3,false
105,2,false
106,0,true
107,0,true
108,2,false
109,0,false
110,0,false
111,2,false
112,0,false
113,0,false
114,2,true
115,0,true
116,0,false
117,0,false
118,0,false
119,2,false
120,2,false
121,1,false
122,1,false
123,0,false
124,1,false
125,2,false
126,3,false
127,0,false
128,0,false
129,3,false
130,3,false
131,1,false
132,1,false
133,1,false
134,0,false
135,3,false
136,2,true
137,1,false
138,0,false
139,1,false
140,2,false
141,0,false
142,3,false
143,3,true
144,0,false
145,3,false
146,1,false
147,0,false
148,3,false
149,0,false
150,0,false
151,1,false
152,0,false
153,2,false
154,1,false
155,0,false
156,0,false
157,0,false
158,1,false
159,0,false
160,0,false
161,0,false
162,0,false
163,1,true
164,3,false
165,0,false
166,0,false
167,1,false
168,2,false
169,1,false
170,2,false
171,1,false
172,1,false
173,1,false
174,0,false
175,0,false
176,1,false
177,1,false
178,1,false
179,0,false
180,0,false
181,1,false
182,0,false
183,3,true
184,0,false
185,0,true
186,0,true
187,1,false
188,0,false
189,1,false
190,0,false
191,2,false
192,1,true
193,3,false
194,3,false
195,1,false
196,1,false
197,2,false
198,3,false
199,0,false
200,2,false
201,3,true
202,0,false
203,2,false
204,3,false
205,0,false
206,0,false
207,0,true
208,0,false
209,1,false
210,1,false
211,2,false
212,2,false
213,3,false
214,3,true
215,0,false
216,3,false
217,1,false
218,0,false
219,0,false
220,1,false
221,0,false
222,1,false
223,1,false
224,0,true
225,0,false
226,3,false
227,2,false
228,2,true
229,0,false
230,0,false
231,1,false
232,0,false
233,0,false
234,0,false
235,0,false
236,2,false
237,0,false
238,0,false
239,0,false
240,2,false
241,1,false
242,2,true
243,0,false
244,1,false
245,0,false
246,0,false
247,2,false
248,2,false
249,3,false
250,3,false
251,0,false
252,2,false
253,2,false
254,2,false
255,2,false
256,2,false
257,3,false
258,0,false
259,3,false
260,0,false
261,3,false
262,3,false
263,0,false
264,2,false
265,0,false
266,0,false
267,1,false
268,1,false
269,0,false
270,3,false
271,0,false
272,1,false
273,0,false
274,0,false
275,0,false
276,3,false
277,0,false
278,0,false
279,0,false
280,0,false
281,1,false
282,1,false
283,1,false
284,0,true
285,1,false
286,0,false
287,2,false
288,1,false
289,1,false
290,0,false
291,3,false
292,2,false
293,3,false
294,3,false
295,1,false
296,1,false
297,3,false
298,2,false
