ID,Answer,IsCover
1,3,false
2,1,false
3,2,true
4,3,false
5,3,true
6,1,false
7,3,false
8,0,false
9,0,false
10,0,true
11,3,false
12,0,false
13,3,false
14,2,false
15,1,false
16,0,false
17,0,true
18,3,false
19,3,false
20,0,false
21,1,false
22,0,false
23,2,false
24,3,true
25,3,false
26,1,false
27,0,false
28,0,false
29,0,false
30,1,false
31,2,false
32,2,false
33,0,false
34,1,false
35,3,true
36,0,false
37,1,false
38,0,false
39,3,false
40,0,false
41,2,false
42,0,false
43,0,false
44,3,false
45,0,false
46,0,false
47,0,false
48,0,false
49,1,true
50,0,false
51,0,false
52,0,false
53,1,false
54,0,false
55,0,false
56,2,false
57,0,false
58,1,false
59,0,false
60,3,false
61,2,false
62,0,false
63,1,false
64,3,false
65,2,false
66,1,false
67,2,false
68,0,false
69,3,false
70,2,true
71,2,true
72,0,false
73,2,true
74,0,false
75,3,true
76,1,false
77,0,false
78,1,false
79,2,false
80,0,false
81,0,false
82,2,false
83,0,false
84,0,false
85,3,false
86,3,false
87,2,false
88,1,false
89,2,false
90,1,false
91,2,true
92,3,true
93,1,false
94,3,false
95,2,false
96,0,false
97,2,false
98,3,false
99,1,false
100,3,false
101,0,false
102,1,false
103,2,false
104,3,false
105,3,true
106,0,false
107,1,false
108,0,false
109,2,true
110,0,false
111,1,false
112,2,false
113,1,false
114,0,false
115,0,false
116,2,false
117,0,false
118,0,false
119,0,true
120,0,false
121,0,false
122,0,false
123,0,true
124,1,false
125,2,true
126,0,false
127,1,false
128,1,false
129,2,false
130,0,false
131,1,false
132,2,false
133,0,true
134,3,false
135,0,true
136,0,false
137,1,false
138,3,false
139,0,false
140,1,false
141,0,false
142,3,true
143,1,false
144,0,false
145,3,false
146,2,false
147,1,false
148,2,true
149,2,false
150,2,false
151,3,false
152,0,false
153,2,true
154,1,false
155,0,false
156,2,false
157,2,false
158,1,false
159,0,false
160,1,false
161,2,false
162,0,false
163,1,true
164,1,true
165,0,true
166,1,false
167,0,false
168,2,false
169,3,false
170,2,false
171,0,false
172,0,true
173,2,false
174,1,false
175,0,false
176,3,false
177,3,false
178,3,false
179,0,false
180,2,false
181,0,false
182,2,true
183,0,false
184,2,false
185,3,false
186,0,false
187,0,false
188,1,true
189,0,false
190,3,false
191,1,false
192,0,false
193,0,true
194,0,false
195,0,false
196,2,true
197,1,false
198,1,false
199,3,false
200,0,false
201,0,false
202,0,false
203,0,false
204,0,false
205,1,true
206,1,false
207,1,false
208,2,false
209,2,false
210,1,false
211,1,false
212,0,false
213,0,false
214,3,false
215,0,true
216,0,false
217,2,true
218,0,false
219,1,true
220,0,false
221,1,false
222,2,false
223,2,false
224,3,false
225,0,false
226,2,false
227,1,true
228,3,false
229,3,true
230,0,false
231,1,false
232,0,false
233,0,false
234,3,false
235,3,true
236,2,false
237,1,false
238,1,false
239,0,true
240,2,false
241,2,true
242,1,true
243,0,false
244,3,false
245,1,false
246,0,true
247,3,false
248,3,false
249,1,false
250,3,false
251,0,false
252,2,true
253,0,false
254,0,false
255,1,false
256,3,true
257,1,true
258,2,false
259,1,false
260,0,false
261,1,false
262,0,false
263,0,false
264,0,false
265,1,false
266,3,false
267,3,false
268,3,true
269,0,true
270,1,false
271,0,false
272,1,false
273,1,false
274,2,false
275,0,true
276,1,false
277,0,true
278,3,false
279,2,false
280,2,true
281,2,false
282,0,false
283,0,false
284,0,false
285,3,false
286,3,true
287,2,false
288,2,false
289,0,false
290,0,false
291,0,false
292,0,false
293,3,true
294,3,false
295,1,false
296,1,true
297,1,true
298,3,false
299,1,false
300,2,false
301,1,false
302,1,false
303,1,false
304,2,false
305,3,false
306,3,false
307,0,true
308,1,false
309,0,false
310,3,false
311,0,true
312,2,true
313,3,false
314,1,false
315,1,true
316,1,false
317,0,false
318,1,true
319,0,false
320,1,false
321,1,false
322,0,true
323,3,false
324,1,false
325,2,false
326,3,false
327,3,false
328,3,false
329,1,false
330,0,false
331,0,false
332,0,false
333,1,false
334,2,false
335,2,false
336,0,false
337,0,false
338,3,false
339,1,false
340,3,false
341,3,false
342,2,false
343,0,false
344,3,false
345,2,false
346,0,false
347,2,false
348,3,true
349,0,false
350,1,false
351,2,false
352,3,false
353,0,false
354,1,false
355,0,true
356,0,false
357,1,false
358,3,false
359,1,false
360,0,false
361,3,false
362,0,false
363,3,false
364,2,false
365,0,false
366,0,false
367,2,false
368,1,false
369,0,false
370,2,false
371,2,false
372,1,false
373,1,false
374,0,false
375,2,true
376,0,false
377,2,false
378,2,false
379,0,false
380,1,false
381,1,false
382,2,true
383,1,false
384,1,false
385,1,false
386,1,false
387,2,false
388,3,false
389,1,false
390,3,false
391,3,false
392,3,false
393,3,false
394,2,false
395,1,false
396,0,false
397,2,false
398,3,false
399,1,false
400,0,false
401,2,false
402,0,false
403,3,false
404,1,false
405,0,false
406,1,true
407,1,true
408,2,false
409,1,false
410,3,false
411,1,false
412,0,false
413,0,false
414,0,false
415,1,false
416,0,false
417,1,false
418,1,false
419,0,false
420,3,false
421,1,false
422,3,false
423,1,true
424,2,false
425,2,true
426,2,false
427,0,false
428,2,false
429,3,false
430,1,false
431,0,false
432,2,false
433,3,false
434,0,false
435,1,true
436,1,false
437,1,false
438,2,false
439,0,true
440,0,false
441,1,false
442,2,false
443,1,false
444,1,false
445,2,false
446,3,false
447,0,true
448,0,true
449,0,false
450,2,true
451,1,false
452,0,false
453,3,false
454,0,false
455,2,false
456,0,false
457,1,true
458,3,false
459,0,false
460,0,false
461,0,false
462,2,false
463,1,true
464,1,false
465,0,false
466,0,false
467,2,false
468,1,false
469,2,false
470,2,true
471,1,false
