ID,Answer,IsCover
1,3,true
2,1,true
3,3,true
4,3,true
5,2,true
6,1,true
7,0,true
8,1,true
9,0,true
10,0,true
11,3,true
12,3,true
13,0,true
14,2,true
15,2,true
16,3,true
17,3,true
18,0,true
19,2,true
20,0,true
21,1,true
22,1,true
23,2,true
24,0,true
25,2,true
26,1,true
27,1,true
28,2,true
29,3,true
30,0,true
31,0,true
32,2,true
33,0,true
34,0,true
35,2,true
36,3,true
37,0,true
38,1,true
39,1,true
40,1,true
41,2,true
42,0,true
43,0,true
44,1,true
45,0,true
46,1,true
47,0,true
48,1,true
49,2,true
50,3,true
51,0,true
52,2,true
53,1,true
54,3,true
55,0,true
56,1,true
57,0,true
58,0,true
59,1,true
60,1,true
61,0,true
62,1,true
63,2,true
64,2,true
65,1,true
66,0,true
67,2,true
68,0,true
69,1,true
70,2,true
71,2,true
72,2,true
73,2,true
74,0,true
75,3,true
76,3,true
77,0,true
78,3,true
79,3,true
80,0,true
81,0,true
82,2,true
83,1,true
84,1,true
85,3,true
86,3,true
87,0,true
88,3,true
89,2,true
90,0,true
91,2,true
92,1,true
93,3,true
94,3,true
95,1,true
96,1,true
97,3,true
98,3,true
99,1,false
100,3,true
101,0,true
102,0,true
103,3,true
104,2,true
105,3,true
106,3,true
107,0,true
108,0,true
109,3,true
110,0,true
111,1,true
112,2,true
113,1,true
114,1,true
115,3,true
116,0,true
117,3,true
118,3,true
119,2,true
120,1,true
121,2,true
122,3,true
123,3,true
124,0,true
125,0,true
126,1,true
127,1,true
128,0,true
129,0,true
130,3,true
131,3,true
132,2,true
133,3,true
134,0,true
135,2,true
136,2,true
137,3,true
138,3,true
139,1,true
140,1,true
141,0,true
142,3,true
143,1,true
144,3,true
145,3,true
146,2,true
147,1,true
148,2,true
149,2,true
150,0,true
151,2,true
152,3,true
153,0,true
154,1,true
155,3,true
156,0,true
157,3,true
158,1,true
159,2,true
160,1,true
161,3,true
162,0,true
163,2,true
164,0,true
165,1,true
166,0,true
167,0,true
168,1,true
169,0,true
170,0,true
171,1,true
172,0,true
173,2,true
174,1,true
175,2,true
176,2,true
177,3,true
178,1,true
179,2,true
180,0,true
181,0,true
182,2,true
183,0,true
184,1,true
185,0,true
186,0,true
187,1,true
188,3,true
189,0,true
190,3,true
191,1,true
192,1,true
193,0,true
194,1,true
195,2,true
196,2,true
197,2,true
198,3,true
199,2,true
200,0,true
201,1,true
202,2,true
203,0,true
204,1,true
205,1,true
206,3,true
207,2,true
208,0,true
209,2,true
210,3,true
211,3,true
212,0,true
213,0,true
214,3,true
215,0,true
216,0,true
217,1,true
