ID,Answer,IsCover
1,3,true
2,2,true
3,0,true
4,2,true
5,3,true
6,1,true
7,2,true
8,0,true
9,0,true
10,2,true
11,1,true
12,0,true
13,3,true
14,3,false
15,1,true
16,1,true
17,0,true
18,3,true
19,0,true
20,0,true
21,0,true
22,1,true
23,1,true
24,2,true
25,0,true
26,1,true
27,0,true
28,1,true
29,0,true
30,2,false
31,3,true
32,2,true
33,2,true
34,2,true
35,0,true
36,0,true
37,0,true
38,3,true
39,2,true
40,3,true
41,3,true
42,0,true
43,0,true
44,2,true
45,0,true
46,0,true
47,2,true
48,1,true
49,3,true
50,0,true
51,1,true
52,0,true
53,3,true
54,2,true
55,3,true
56,3,true
57,1,true
58,0,true
59,1,true
60,0,false
61,3,true
62,1,true
63,3,true
64,2,true
65,3,true
66,3,true
67,2,true
68,2,true
69,2,true
70,1,true
71,1,true
72,3,true
73,2,true
74,3,true
75,0,true
76,0,true
77,2,true
78,2,true
79,0,false
80,0,true
81,0,true
82,1,true
83,3,true
84,0,true
85,1,true
86,0,true
87,0,true
88,0,true
89,0,true
90,3,true
91,3,true
92,2,true
93,3,true
94,2,true
95,1,true
96,1,true
97,0,true
98,1,true
99,2,true
100,2,true
101,3,true
102,0,true
103,2,true
104,2,true
105,0,true
106,1,true
107,2,true
108,0,true
109,1,true
110,0,true
111,1,true
112,0,true
113,0,true
114,2,true
115,2,true
116,1,true
117,2,true
118,3,true
119,2,true
120,0,true
121,2,true
122,3,true
123,3,true
124,0,true
125,3,true
126,2,true
127,3,true
128,0,true
129,2,true
130,2,true
131,0,true
132,0,true
133,3,true
134,1,true
135,1,false
136,2,true
137,3,true
138,3,true
139,0,true
140,0,true
141,1,true
142,1,true
143,0,true
144,1,true
145,1,true
146,1,true
147,0,true
148,0,true
149,1,true
150,3,true
151,1,true
152,0,true
153,0,true
154,0,true
155,2,true
156,2,true
157,2,true
158,0,true
159,1,true
160,2,true
161,3,true
162,1,true
163,2,true
164,1,true
165,0,true
166,2,true
167,0,true
168,3,true
169,3,true
170,0,true
171,2,true
172,1,true
173,2,true
174,1,true
175,3,true
176,3,true
177,0,true
178,3,true
179,1,true
180,3,true
181,2,true
182,0,true
183,1,true
184,1,true
185,2,true
186,1,true
187,1,true
188,1,true
189,1,true
190,3,true
191,1,true
192,3,true
193,1,true
194,2,true
195,2,true
196,1,true
197,1,true
198,1,true
199,1,true
200,1,true
201,2,true
202,1,true
203,0,true
204,0,true
205,2,true
206,3,true
207,1,true
208,1,true
209,3,true
210,0,true
211,2,true
212,1,true
213,2,true
214,1,true
215,1,true
216,1,true
217,1,true
218,0,true
219,0,true
220,0,true
221,0,true
222,2,true
223,2,true
224,1,true
225,0,true
226,1,true
227,2,true
228,0,true
229,3,true
230,2,true
231,0,true
232,2,true
233,3,true
234,0,true
235,0,true
236,3,true
237,0,true
238,3,true
239,2,true
240,0,true
241,0,true
242,1,true
243,0,true
244,0,true
245,2,true
246,1,true
247,0,true
248,0,true
249,0,true
250,3,true
251,1,true
252,1,true
253,3,true
254,3,true
255,2,true
256,0,true
257,2,true
258,2,true
259,2,true
260,0,true
261,3,true
262,3,true
263,2,true
264,2,true
265,0,true
266,2,true
267,1,true
268,2,true
269,3,false
270,2,true
271,1,true
272,3,true
273,0,true
274,2,true
275,3,true
276,1,false
277,1,true
278,2,true
279,0,true
280,2,true
281,2,true
282,2,true
283,0,true
284,3,true
285,2,true
286,0,true
287,1,true
288,2,true
289,3,true
290,0,true
291,3,true
292,0,true
293,2,true
294,2,true
295,1,true
296,3,true
297,0,true
298,2,true
299,1,true
300,1,true
301,0,true
302,0,true
303,0,true
304,3,true
305,2,true
306,2,true
307,2,true
308,1,true
309,0,true
310,3,true
311,2,true
312,3,true
313,0,true
314,3,true
315,3,true
316,2,true
317,2,true
318,2,true
319,2,true
320,2,true
321,3,true
322,0,true
323,0,true
324,2,true
325,2,true
326,3,true
327,3,true
328,3,true
329,0,true
330,2,true
331,3,true
332,3,true
333,0,true
334,0,true
335,3,true
336,2,true
337,0,true
338,1,true
339,3,true
340,2,false
341,3,true
342,0,true
343,0,true
344,3,true
345,2,true
346,0,true
347,1,true
348,2,true
349,2,true
350,1,true
351,2,true
352,1,true
353,2,true
354,1,true
355,1,true
356,2,true
357,1,true
358,0,false
359,2,true
360,3,true
361,2,true
362,2,true
363,0,true
364,2,true
365,1,true
366,3,true
367,0,true
368,0,true
369,0,true
370,0,true
371,0,true
372,2,true
373,3,false
374,0,true
375,2,true
376,3,true
377,2,true
378,2,true
379,2,true
380,3,true
381,2,true
382,1,true
383,2,true
384,2,true
385,0,true
386,2,true
387,0,true
388,2,true
389,2,true
390,1,true
391,2,true
392,0,true
393,1,true
394,3,true
395,2,true
396,1,true
397,0,false
398,3,true
399,2,true
400,1,true
401,1,true
402,2,true
403,1,true
404,3,true
405,3,true
406,2,true
407,2,true
408,0,true
409,3,true
410,3,true
411,0,true
412,0,true
413,3,true
414,0,true
415,0,true
416,1,true
417,0,true
418,0,true
419,0,true
420,2,false
421,3,true
422,0,true
423,0,true
424,3,true
425,0,true
426,3,true
427,1,true
428,2,true
429,2,true
430,0,true
431,3,true
432,2,true
433,0,true
434,2,true
435,2,true
436,0,true
437,2,true
438,3,true
439,1,true
440,0,true
441,2,true
442,1,true
443,2,true
444,3,true
445,0,true
446,0,true
447,2,true
448,1,true
449,2,true
450,3,true
451,3,true
452,0,true
453,0,true
454,3,true
455,1,true
456,3,true
457,2,true
458,2,true
459,2,true
460,1,true
461,1,true
462,3,true
463,3,true
464,0,true
465,1,true
466,3,true
467,1,true
468,0,true
469,3,true
470,3,true
471,2,true
472,0,true
473,1,true
474,3,true
475,2,true
476,0,true
477,2,true
478,3,true
479,3,true
480,3,true
481,0,true
482,3,true
483,2,true
484,1,true
485,1,true
486,2,true
487,0,true
488,0,true
489,2,true
490,3,true
491,3,true
492,0,false
493,0,true
494,0,true
495,0,true
496,0,true
497,2,true
498,1,true
499,2,true
500,0,true
501,0,true
502,0,true
503,1,true
504,2,true
505,0,true
506,1,true
507,0,true
508,2,true
509,2,true
510,3,true
511,2,true
512,2,true
513,0,true
514,0,true
515,1,true
516,2,true
517,3,true
518,3,true
519,1,true
520,0,true
521,3,true
522,3,true
523,3,true
524,2,true
525,2,true
526,1,true
527,2,true
528,3,true
529,0,true
530,0,true
531,0,true
532,0,true
533,0,true
534,1,true
535,3,true
536,2,true
537,1,true
538,2,true
539,0,true
540,2,true
541,0,true
542,3,true
543,3,true
544,2,true
545,2,true
546,2,true
547,0,true
548,0,true
549,1,true
550,2,true
551,3,true
552,2,true
553,2,true
554,2,true
555,0,true
556,1,true
557,2,false
558,1,true
559,1,true
560,2,true
561,1,true
562,1,true
563,3,true
564,3,true
565,3,true
566,2,true
567,3,true
568,2,true
569,0,true
570,1,true
571,3,true
572,2,true
573,3,true
574,2,true
575,2,true
576,3,true
577,2,true
578,0,false
579,0,true
580,0,true
581,0,true
582,1,true
583,1,true
584,2,true
585,1,true
586,0,true
587,0,true
588,3,true
589,0,true
590,0,true
591,0,true
592,0,true
593,3,true
594,0,true
595,1,true
596,1,true
597,3,true
598,0,true
599,3,true
600,2,true
601,2,true
602,2,true
603,0,true
604,0,true
605,0,true
606,1,true
607,0,true
608,3,true
609,1,true
610,2,true
611,0,true
612,3,true
613,3,true
614,0,true
615,2,true
616,1,true
617,3,true
618,1,true
619,1,true
620,1,true
621,1,true
622,3,true
623,3,true
624,0,true
625,0,true
626,3,true
627,0,true
628,3,true
629,2,true
630,2,true
631,1,true
632,3,true
633,3,true
634,2,true
635,3,true
636,1,true
637,2,true
638,0,true
639,0,true
640,0,true
641,2,true
642,3,true
643,3,true
644,2,true
645,3,true
646,1,true
647,2,true
648,0,true
649,1,false
650,0,true
651,3,true
652,3,true
653,1,true
654,3,true
655,2,true
656,0,false
657,1,true
658,1,true
659,3,true
660,3,true
661,2,true
662,2,true
663,3,true
664,3,true
665,2,true
666,3,true
667,0,true
668,3,true
669,2,true
670,3,true
671,2,true
672,1,true
673,2,true
674,2,true
675,1,false
676,2,true
677,3,true
678,0,true
679,1,true
680,0,true
681,3,true
682,3,true
683,3,true
684,2,true
685,2,true
686,2,true
687,0,true
688,0,true
689,3,true
690,0,true
691,0,true
692,1,true
693,2,true
694,1,true
695,2,true
696,2,true
697,0,true
698,3,true
699,0,true
700,2,true
701,2,true
702,2,true
703,0,true
704,2,true
705,3,true
706,3,true
707,2,true
708,0,true
709,0,true
710,0,true
711,3,true
712,3,true
713,2,true
714,0,true
715,2,true
716,1,true
717,1,true
718,1,true
719,2,true
720,0,true
721,3,true
722,2,true
723,3,true
724,1,true
725,2,true
726,1,true
727,2,true
728,0,true
729,1,true
730,1,true
731,0,true
732,2,true
733,2,true
734,1,true
735,2,true
736,0,true
737,0,true
738,3,true
739,0,true
740,0,true
741,1,true
742,1,true
743,0,true
744,3,true
745,0,true
746,3,true
747,0,true
748,3,true
749,1,true
750,0,true
751,1,true
752,2,true
753,2,true
754,2,true
755,3,true
756,0,true
757,3,true
758,1,true
759,3,true
760,2,true
761,2,true
762,2,true
763,1,true
764,3,true
765,2,true
766,0,true
767,2,true
768,3,true
769,1,true
770,2,true
771,2,true
772,0,true
773,2,true
774,0,true
775,2,true
776,0,true
777,1,true
778,3,true
779,2,true
780,0,true
781,1,true
782,3,true
783,2,true
784,2,true
785,2,true
786,1,true
787,3,true
788,2,true
789,0,true
790,0,true
791,1,true
792,2,true
793,1,true
794,3,true
795,3,true
796,1,true
797,0,true
798,3,true
799,3,true
800,0,true
