ID,Answer,IsCover
1,2,true
2,0,true
3,1,true
4,3,true
5,3,true
6,3,true
7,3,true
8,0,true
9,3,true
10,1,false
11,1,true
12,2,true
13,3,true
14,2,true
15,3,true
16,1,true
17,1,true
18,2,true
19,3,false
20,3,true
21,3,true
22,0,true
23,2,true
24,3,true
25,3,true
26,1,true
27,3,false
28,2,true
29,0,true
30,3,false
31,3,true
32,3,false
33,1,true
34,2,true
35,1,true
36,0,false
37,2,true
38,3,false
39,1,false
40,2,false
41,1,false
42,1,true
43,3,true
44,3,false
45,0,true
46,1,true
47,0,true
48,3,true
49,3,false
50,0,false
51,1,true
52,0,false
53,2,true
54,2,false
55,0,false
56,1,true
57,2,true
58,0,true
59,2,true
60,0,true
61,3,true
62,1,true
63,2,true
64,0,false
65,3,true
66,2,true
67,2,true
68,1,true
69,2,true
70,1,true
71,1,true
72,0,false
73,1,false
74,0,false
75,2,true
76,2,true
77,3,true
78,2,false
79,1,false
80,2,true
81,1,true
82,0,true
83,1,true
84,1,false
85,0,true
86,3,true
87,1,true
88,0,false
89,0,true
90,3,true
91,1,true
92,2,false
93,1,false
94,0,false
95,3,false
96,2,true
97,2,true
98,0,true
99,0,true
100,3,false
101,3,true
102,1,true
103,2,true
104,1,true
105,2,true
106,2,false
107,2,true
108,0,true
109,1,false
110,2,true
111,0,false
112,3,false
113,0,true
114,2,false
115,3,false
116,1,true
117,1,false
118,2,false
119,0,true
120,2,true
121,1,true
122,0,false
123,2,true
124,3,false
125,2,true
126,2,false
127,2,false
128,1,true
129,0,false
130,0,true
131,0,true
132,0,true
133,3,true
134,1,false
135,0,true
136,3,true
137,0,false
138,0,false
139,0,false
140,2,true
141,1,true
142,3,true
143,1,true
144,1,true
145,3,true
146,0,true
147,1,true
148,2,true
149,2,true
150,2,false
151,0,true
152,0,false
153,0,false
154,1,false
155,1,false
156,2,true
157,0,true
158,2,false
159,1,true
160,2,true
161,2,true
162,3,true
163,3,true
164,2,false
165,0,true
166,0,true
167,2,true
168,0,true
169,1,false
170,0,true
171,2,true
172,1,true
173,0,true
174,0,true
175,3,false
176,0,true
177,3,true
178,3,false
179,0,false
180,0,true
181,0,true
182,1,true
183,0,true
184,2,true
185,1,true
186,3,true
187,3,false
188,2,true
189,1,true
190,1,true
191,0,true
192,2,true
193,2,true
194,3,true
195,0,true
196,2,true
197,3,true
198,1,true
199,3,true
200,3,false
201,0,true
202,1,false
203,0,true
204,2,true
205,3,true
206,3,true
207,0,true
208,0,false
209,0,false
210,3,true
211,2,true
212,2,true
213,3,true
214,0,false
215,2,true
216,2,false
217,0,true
218,3,true
219,1,false
220,3,true
221,3,true
222,1,true
223,3,true
224,2,true
225,1,true
226,3,false
227,0,true
228,1,true
229,2,true
230,1,true
231,3,true
232,1,true
233,3,true
234,1,false
235,0,false
236,1,true
237,1,true
238,3,true
239,1,true
240,0,false
241,0,false
242,1,true
243,2,true
244,0,true
245,0,true
246,2,true
247,2,true
248,3,false
249,0,false
250,2,false
251,3,false
252,3,true
253,3,true
254,3,false
255,3,false
256,2,false
257,0,false
258,0,true
259,2,false
260,1,true
261,0,true
262,2,true
263,0,true
264,0,false
265,3,false
266,1,true
267,3,true
268,2,true
269,1,true
270,1,false
271,2,true
272,3,true
273,2,false
274,1,true
275,2,true
276,2,false
277,0,true
278,0,true
279,1,true
280,3,false
281,1,true
282,2,true
283,3,true
284,1,true
285,3,true
286,0,false
287,1,false
288,1,false
289,3,true
290,0,true
291,3,false
292,0,true
293,3,true
294,1,false
295,1,true
296,1,true
297,3,false
298,2,false
299,0,true
300,2,true
301,3,true
302,1,true
303,1,true
304,0,false
305,1,false
306,1,true
307,0,true
308,3,false
309,0,true
310,2,true
311,1,false
312,1,true
313,1,true
314,1,true
315,0,true
316,2,true
317,1,true
318,0,true
319,3,false
320,1,true
321,2,true
322,1,true
323,3,true
324,1,true
325,3,true
326,0,true
327,1,false
328,2,true
329,0,true
330,3,true
331,1,true
332,1,false
333,3,true
334,3,true
335,2,false
336,0,false
337,0,true
338,0,true
339,3,false
340,1,true
341,2,false
342,1,false
343,2,true
344,3,true
345,0,true
346,1,false
347,2,true
348,2,true
349,3,true
350,3,false
351,2,false
352,1,true
353,3,true
354,3,true
355,0,false
356,1,true
357,3,true
358,3,true
359,2,false
360,0,true
361,0,true
362,3,true
363,0,true
364,0,true
365,1,false
366,3,false
367,0,true
368,1,true
369,1,false
370,3,false
371,0,true
372,2,false
373,3,true
374,3,true
375,3,true
376,0,true
377,3,true
378,0,true
379,0,true
380,2,true
381,3,false
382,2,true
383,1,true
384,2,true
385,3,false
386,1,true
387,2,false
388,0,true
389,3,false
390,1,true
391,0,true
392,1,true
393,1,true
394,0,true
395,1,true
396,2,true
397,3,false
398,1,true
399,0,true
400,0,false
401,0,true
402,1,false
403,1,true
404,2,true
405,3,true
406,1,true
407,3,false
408,0,true
409,1,false
410,2,true
411,1,true
412,1,true
413,1,true
414,3,true
415,2,true
416,2,true
417,3,false
418,2,true
419,2,true
420,0,true
421,1,true
422,0,true
423,0,false
424,1,true
425,2,true
426,3,true
427,0,true
428,2,true
429,1,false
430,2,false
431,1,false
432,3,true
433,0,true
434,1,true
435,1,false
436,2,true
437,3,false
438,0,true
439,0,true
440,2,true
441,0,true
442,3,true
443,2,true
444,2,true
445,0,true
446,1,true
447,3,true
448,0,true
449,0,true
450,2,true
451,0,true
452,1,true
453,0,false
454,0,true
455,1,false
456,1,true
457,3,true
458,1,true
459,3,true
460,2,false
