ID,Answer,IsCover
1,0,false
2,2,false
3,2,true
4,3,false
5,3,false
6,1,false
7,3,false
8,0,false
9,0,false
10,0,false
11,0,false
12,0,false
13,3,false
14,2,false
15,1,false
16,0,false
17,0,false
18,3,false
19,3,false
20,1,false
21,1,false
22,0,false
23,0,false
24,3,true
25,0,false
26,1,false
27,0,false
28,0,false
29,0,false
30,1,false
31,0,false
32,2,false
33,0,false
34,0,false
35,3,false
36,0,false
37,2,false
38,0,false
39,3,false
40,0,false
41,2,false
42,0,false
43,0,false
44,0,false
45,0,false
46,0,false
47,0,false
48,0,false
49,1,true
50,0,false
51,3,false
52,0,false
53,1,false
54,0,false
55,0,false
56,2,false
57,0,false
58,1,true
59,0,false
60,3,false
61,2,false
62,0,false
63,3,false
64,3,false
65,2,false
66,1,false
67,2,false
68,1,false
69,0,false
70,2,true
71,2,false
72,0,false
73,2,true
74,0,false
75,3,false
76,1,false
77,0,false
78,0,false
79,3,false
80,2,false
81,1,false
82,2,false
83,0,false
84,0,false
85,0,false
86,0,false
87,2,false
88,1,false
89,2,false
90,1,false
91,0,false
92,3,true
93,1,false
94,3,false
95,1,false
96,0,false
97,2,false
98,2,false
99,1,false
100,0,false
101,0,false
102,0,false
103,2,false
104,0,false
105,3,false
106,0,false
107,0,false
108,0,false
109,2,false
110,0,false
111,0,false
112,1,false
113,1,false
114,0,false
115,0,false
116,0,false
117,0,false
118,0,false
119,0,false
120,0,false
121,0,false
122,0,false
123,0,true
124,1,false
125,1,false
126,0,false
127,1,false
128,1,false
129,2,false
130,0,false
131,0,false
132,0,false
133,0,false
134,1,false
135,0,false
136,0,false
137,0,false
138,3,false
139,0,false
140,1,false
141,0,false
142,3,false
143,1,false
144,0,false
145,3,false
146,0,false
147,2,false
148,2,false
149,0,false
150,2,false
151,1,false
152,0,false
153,2,false
154,1,false
155,0,false
156,2,false
157,0,false
158,0,false
159,0,false
160,1,false
161,1,false
162,0,false
163,1,false
164,2,false
165,0,false
166,1,false
167,0,false
168,2,false
169,3,false
170,2,false
171,0,false
172,0,false
173,0,false
174,1,false
175,0,false
176,3,false
177,3,false
178,0,false
179,0,false
180,0,false
181,0,false
182,2,false
183,0,false
184,2,false
185,3,false
186,0,false
187,0,false
188,1,false
189,2,false
190,3,false
191,0,false
192,0,false
193,0,false
194,0,false
195,0,false
196,2,true
197,0,false
198,1,false
199,3,false
200,0,false
201,0,false
202,0,false
203,0,false
204,0,false
205,2,false
206,0,false
207,1,false
208,2,false
209,2,false
210,0,false
211,1,false
212,0,false
213,0,false
214,0,false
215,0,true
216,0,false
217,2,false
218,0,false
219,1,true
220,0,false
221,1,false
222,2,false
223,1,false
224,3,false
225,0,false
226,0,false
227,3,false
228,3,false
229,3,false
230,2,false
231,2,false
232,0,false
233,0,false
234,3,false
235,3,true
236,1,false
237,0,false
238,0,false
239,0,false
240,2,false
241,2,true
242,1,false
243,0,false
244,3,false
245,1,false
246,2,false
247,3,false
248,3,false
249,0,false
250,3,false
251,0,false
252,2,false
253,2,false
254,0,false
255,1,false
256,3,false
257,1,false
258,0,false
259,0,false
260,0,false
261,0,false
262,0,false
263,0,false
264,0,false
265,0,false
266,1,false
267,3,false
268,3,false
269,0,false
270,3,false
271,0,false
272,0,false
273,0,false
274,2,false
275,0,true
276,0,false
277,0,false
278,3,false
279,0,false
280,1,false
